benchmark_name,benchmark_role,benchmark_index,id,prompt,answer,family,family_short,template_subtype,selection_tier,teacher_solver_candidate,answer_type,num_examples,prompt_len_chars,hard_score,group_signature,query_raw,v1_focus_bucket,v1_exposure_band,v1_bucket_note,bit_structured_formula_name,bit_structured_formula_abstract_family,bit_not_structured_formula_name,bit_structured_formula_safe_support,bit_structured_formula_abstract_support,bit_not_structured_formula_safe_support,bit_no_candidate_positions,bit_multi_candidate_positions,query_hamming_bin,audit_priority_score,_source_name,_source_split,proxy_role,leaderboard_proxy_bucket,leaderboard_proxy_note,v3f_prediction,current_prediction,v3f_is_correct,current_is_correct
leaderboard_proxy_v1_set,leaderboard_proxy,76,5c743e8a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
67(30 = 2010
85`55 = `30
91(23 = 2093
45(43 = 1935
83(26 = 2158
Now, determine the result for: 27(65",1755,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,211,3.0,atypenumeric__alen4__risksafe,27(65,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,1755,1755,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,77,79f29eb5,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
15$96 = 112
26$80 = 107
55<61 = 3355
34<35 = 1190
89%78 = %11
Now, determine the result for: 30<79",2370,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,209,3.0,atypenumeric__alen4__risksafe,30<79,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,2370,2370,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,78,e952f61f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
27+68 = 96
23$56 = 1287
80$62 = 4959
91+92 = 184
83&17 = 66
Now, determine the result for: 50$94",4699,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,207,3.0,atypenumeric__alen4__risksafe,50$94,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,4699,4699,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,79,f28681ad,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
85+03 = 88
26*56 = 5626
76+36 = 031
66+56 = 131
43-13 = 3
Now, determine the result for: 14*43",4314,symbol_equation,symbol,numeric_2x2,answer_only_keep,symbol_numeric_operator_formula,numeric,5,205,3.0,atypenumeric__alen4__risksafe,14*43,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,4314,4314,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,80,18268687,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
49*98 = 4998
84'18 = 66
28*73 = 2873
72'62 = 10
Now, determine the result for: 75'75",0,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,4,195,2.0,atypenumeric__alen1__risksafe,75'75,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,0,0,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,81,2e9639de,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
29-95 = 123
86[93 = [7
60&62 = 3721
23-97 = 119
Now, determine the result for: 64&56",3585,symbol_equation,symbol,numeric_2x2,answer_only_keep,symbol_numeric_operator_formula,numeric,4,195,2.0,atypenumeric__alen4__risksafe,64&56,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,3585,3585,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,82,372bb422,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
74<46 = <28
43(81 = 4381
61<12 = <49
Now, determine the result for: 75(60",7560,symbol_equation,symbol,numeric_2x2,answer_only_keep,symbol_numeric_operator_formula,numeric,3,184,2.0,atypenumeric__alen4__risksafe,75(60,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,7560,7560,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,83,878c843c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99/10 = 89
37'26 = 3726
76'94 = 7694
57'21 = 5721
88/47 = 41
Now, determine the result for: 80/45",35,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,208,2.0,atypenumeric__alen2__risksafe,80/45,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,35,35,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,84,9c8eef89,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
29!92 = !63
49""56 = 2744
93!86 = !7
19-49 = 67
Now, determine the result for: 36""48",1728,symbol_equation,symbol,numeric_2x2,answer_only_keep,symbol_numeric_operator_formula,numeric,4,194,2.0,atypenumeric__alen4__risksafe,"36""48",,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,1728,1728,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,85,a19a75ba,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55+66 = +11
76+59 = +82
53#08 = 5308
19!91 = 9271
Now, determine the result for: 26#55",2655,symbol_equation,symbol,numeric_2x2,answer_only_keep,symbol_numeric_operator_formula,numeric,4,197,2.0,atypenumeric__alen4__risksafe,26#55,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,2655,2655,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,86,aa251ec4,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
77>22 = 98
98?62 = 9862
53%84 = %31
56?80 = 5680
57%83 = %26
Now, determine the result for: 38%58",%20,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,symbolic,5,208,2.0,atypesymbolic__alen3__risksafe,38%58,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,%20,%20,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,87,b7b1d1a8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
41""98 = ""57
47]64 = 3009
58-87 = 144
91-84 = 174
16-30 = 45
Now, determine the result for: 74""17",57,symbol_equation,symbol,numeric_2x2,answer_only_keep,,numeric,5,207,2.0,atypenumeric__alen2__risksafe,"74""17",,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,57,57,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,88,ff8409cd,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55)97 = )42
66'68 = 6668
90)83 = 7
96)65 = 31
Now, determine the result for: 28)19",9,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,4,193,2.0,atypenumeric__alen1__risksafe,28)19,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,9,9,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,89,cfa59b38,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
18#56 = 1007
89-22 = 111
81+97 = 16
63#91 = 5732
76-58 = 134
Now, determine the result for: 13#18",233,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,208,1.0,atypenumeric__alen3__risksafe,13#18,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,symbol:numeric_2x2,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,233,233,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,90,03e2bedc,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
mjttld bdzxlab dka baqmad dmajbzma -> rabbit studies the secret treasure
gczba majxb dka gjwlqji qmrbdji -> mouse reads the magical crystal
jilqa baab jmczvx lbijvx -> alice sees around island
Now, decrypt the following text: mjttld xmajgb lv qjbdia",rabbit dreams in castle,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,338,0.0,wc4__lensig6-6-2-6__charpatmid,mjttld xmajgb lv qjbdia,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,rabbit dreams in castle,rabbit dreams in castle,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,91,46951896,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ljgpb mzjjzcr lhzkb qzcba -> alice follows above tower
xzfrb ablwr qdb pzjzamfj xgaaza -> mouse reads the colorful mirror
yagtpbrr mzftw qdb hagidq hzzu -> princess found the bright book
Now, decrypt the following text: xzfrb mzftw ftwba plkb",mouse found under cave,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,331,0.0,wc4__lensig5-5-5-4__charpatmid,xzfrb mzftw ftwba plkb,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,mouse found under cave,mouse found under cave,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,92,4dad0858,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bgtyx foggoic ukexn lbggxs -> alice follows under valley
enbjok etcyolxnc pax jogexk jbnexk -> dragon discovers the golden garden
qktjap fouke pax ateexk voptok -> knight found the hidden potion
Now, decrypt the following text: pax bkytxkp ybp fouke",the ancient cat found,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,338,0.0,wc4__lensig3-7-3-5__charpatmid,pax bkytxkp ybp fouke,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,the ancient cat found,the ancient cat found,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,93,4f8f23d6,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
wlhdpe jpxdrxk rcptsqc rtwxp -> wizard creates through tower
epdqtf utnntwk rcx ydqljdn ydo -> dragon follows the magical map
rcx cleexf wlhdpe jpxdrxk -> the hidden wizard creates
Now, decrypt the following text: rcx dfjlxfr epdqtf krselxk",the ancient dragon studies,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,329,0.0,wc4__lensig3-7-6-7__charpatmid,rcx dfjlxfr epdqtf krselxk,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,the ancient dragon studies,the ancient dragon studies,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,94,557f9a4a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ozwwd xgralwn gsczdy rcxws -> queen watches around tower
nrzywdr nrzymwn rlw gdamwdr iccp -> student studies the ancient book
lgrrws yswgjn rlw auwtws nwaswr -> hatter dreams the clever secret
Now, decrypt the following text: rwgalws xsmrwn jmsscs",teacher writes mirror,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,336,0.0,wc3__lensig7-6-6__charpatmid,rwgalws xsmrwn jmsscs,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,teacher writes mirror,teacher writes mirror,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,95,74da6cbe,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
jovjwi vitcl ljmvb -> turtle reads story
upytvc utjeail xtvciz -> wizard watches garden
jai apcciz upytvc qmozc -> the hidden wizard found
jai tzepizj jiteaiv cvithl -> the ancient teacher dreams
Now, decrypt the following text: atjjiv eatlil pz meitz",hatter chases in ocean,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,4,340,0.0,wc4__lensig6-6-2-5__charpatmid,atjjiv eatlil pz meitz,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,hatter chases in ocean,hatter chases in ocean,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,96,7c8dd1ee,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
trzwhs vzfobex gzk -> dragon watches map
fbe oleaer xfutesf vrcfex -> the clever student writes
ycrt ejklhrex zyhae ozae -> bird explores above cave
ycrt tcxohaerx xfhrn -> bird discovers story
Now, decrypt the following text: fbe xeoref trzwhs trzvx",the secret dragon draws,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,4,339,0.0,wc4__lensig3-6-6-5__charpatmid,fbe xeoref trzwhs trzvx,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,the secret dragon draws,the secret dragon draws,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,97,9443e78b,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vmy jctqa emuanq -> cat found garden
rytanqy rytasnr vubryml -> student studies crystal
dqsegy vgmrnr rnvuny -> knight chases secret
hctrn jcllcfr yunmrtun -> mouse follows treasure
Now, decrypt the following text: ygn ryumqen aumecq vgmrnr",the strange dragon chases,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,4,329,0.0,wc4__lensig3-7-6-6__charpatmid,ygn ryumqen aumecq vgmrnr,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,the strange dragon chases,the strange dragon chases,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,98,9c1533c4,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bdvvct zdvebcw dtxmiq auftdtl -> hatter watches around library
yuik uhdkuicw vbc kxaqci wvxtl -> king imagines the golden story
vbc hlwvctuxmw yiukbv jxaaxzw -> the mysterious knight follows
Now, decrypt the following text: tdffuv tcdqw icdt vxzct",rabbit reads near tower,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,336,0.0,wc4__lensig6-5-4-5__charpatmid,tdffuv tcdqw icdt vxzct,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,rabbit reads near tower,rabbit reads near tower,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,99,a092cafd,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nzmngr inzxjri fhtur jigfbx -> turtle studies above island
sbjkpn mrfxi cjmmtm -> knight reads mirror
npr hmjkpn fgjwr xmfdi -> the bright alice draws
pfnnrm wpfiri xttm -> hatter chases door
Now, decrypt the following text: npr wgrurm wfn xmrfci",the clever cat dreams,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,4,335,0.0,wc4__lensig3-6-3-6__charpatlow,npr wgrurm wfn xmrfci,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,the clever cat dreams,the clever cat dreams,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,100,a28a4dff,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
uidbv wmvqub tvf -> mouse dreams key
hcmw mvqwb qmidpw ixvqp -> bird reads around ocean
odvvp lieeizb qmidpw sqeevf -> queen follows around valley
tpcnga vyjeimvb tvf -> knight explores key
Now, decrypt the following text: uidbv wmvqub agmidng cbeqpw",mouse dreams through island,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,4,339,0.0,wc4__lensig5-6-7-6__charpatmid,uidbv wmvqub agmidng cbeqpw,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,mouse dreams through island,mouse dreams through island,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,101,af7b42d2,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rbvvg cfehcgvp fek -> queen imagines map
zav pcuivt dcletn ntedp -> the silver wizard draws
wcgh vjkuxtvp ovsxgn cpuegn -> king explores beyond island
aezzvt pvvp yepzuv -> hatter sees castle
Now, decrypt the following text: yez tvenp cgpcnv cpuegn",cat reads inside island,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,4,337,0.0,wc4__lensig3-5-6-6__charpatmid,yez tvenp cgpcnv cpuegn,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,cat reads inside island,cat reads inside island,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,102,ba14f4a1,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
axkj jxzydrpkz xbzxjp vdbjpkcibj -> bird discovers inside wonderland
snppb zppz fwp ydcdkenc addl -> queen sees the colorful book
wiffpk ywizpz apgdbj yizfcp -> hatter chases beyond castle
Now, decrypt the following text: fwp ibyxpbf icxyp kpijz",the ancient alice reads,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,334,0.0,wc4__lensig3-7-5-5__charpatlow,fwp ibyxpbf icxyp kpijz,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,the ancient alice reads,the ancient alice reads,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,103,c943ba5b,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
xpidzpj djpixps xzjvnmz airrph -> teacher creates through valley
dix cusdvapjs uosucp rubjijh -> cat discovers inside library
zixxpj wvrrves nocpj xvepj -> hatter follows under tower
Now, decrypt the following text: xzp spdjpx zixxpj spps",the secret hatter sees,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,327,0.0,wc4__lensig3-6-6-4__charpatlow,xzp spdjpx zixxpj spps,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,the secret hatter sees,the secret hatter sees,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,104,ec60620b,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ftegmk kmbguz cgmkbj -> wizard dreams garden
nrbbj vdgzbz qbsojk vgab -> queen chases beyond cave
dgxxbm tugctjbz wreepb -> hatter imagines puzzle
xdb ztpabm gptvb zbbz -> the silver alice sees
Now, decrypt the following text: vgx fmtxbz gmorjk zvdoop",cat writes around school,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,4,340,0.0,wc4__lensig3-6-6-6__charpatlow,vgx fmtxbz gmorjk zvdoop,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,cat writes around school,cat writes around school,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,105,f66415c0,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yaf hdqlfk yboyqf xofnyfj -> the golden turtle creates
vekh eznhekfj bklfo reqqnhf -> king imagines under village
yaf zijyfoedbj jyblfky jyblefj -> the mysterious student studies
Now, decrypt the following text: lonhdk xofnyfj nodbkl xnrf",dragon creates around cave,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,327,0.0,wc4__lensig6-7-6-4__charpatmid,lonhdk xofnyfj nodbkl xnrf,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,dragon creates around cave,dragon creates around cave,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,106,f7ab60d6,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
auggdw ynny dkydbn puon -> rabbit sees inside cave
ywcbnkw panuwny wvatcxv puon -> student creates through cave
wcawsn ynny wvn fzywnadtcy wanuycan -> turtle sees the mysterious treasure
Now, decrypt the following text: wvn pcadtcy auggdw ywcbdny",the curious rabbit studies,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,335,0.0,wc4__lensig3-7-6-7__charpatmid,wvn pcadtcy auggdw ywcbdny,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,the curious rabbit studies,the curious rabbit studies,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,107,fad3219a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rnuyhj tipno jhf clfvfz czexjql -> knight found the clever crystal
ozqyin azujfx oiiz -> dragon writes door
aumqzo ouxcivfzx jhf qncufnj jzfqxpzf -> wizard discovers the ancient treasure
Now, decrypt the following text: xjpofnj czfqjfx oiiz",student creates door,text_decryption,text,text_monoalphabetic,verified_trace_ready,text_char_substitution,text_phrase,3,329,0.0,wc3__lensig7-7-4__charpatlow,xjpofnj czfqjfx oiiz,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,text:text_monoalphabetic,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,student creates door,student creates door,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,108,0047365c,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
32.58 m becomes 26.62
10.9 m becomes 8.90
17.86 m becomes 14.59
Now, convert the following measurement: 13.0 m",10.62,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt1__qbin1,13.0,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,10.61,10.61,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,109,014c4f83,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
21.42 m becomes 31.77
16.9 m becomes 25.07
49.17 m becomes 72.93
Now, convert the following measurement: 36.6 m",54.28,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,200,1.0,rbinlt2__qbin3,36.6,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,54.29,54.29,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,110,03a04492,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
47.97 m becomes 29.85
9.11 m becomes 5.67
11.29 m becomes 7.02
Now, convert the following measurement: 16.27 m",10.12,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt1__qbin1,16.27,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,10.13,10.12,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,111,04b818d2,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
6.15 m becomes 7.01
14.5 m becomes 16.52
45.41 m becomes 51.75
Now, convert the following measurement: 36.59 m",41.70,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin3,36.59,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,41.69,41.71,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,112,0e19e1bb,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
44.64 m becomes 67.20
8.84 m becomes 13.31
7.77 m becomes 11.70
Now, convert the following measurement: 32.5 m",48.92,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin3,32.5,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,48.92,48.93,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,113,0fd8b43e,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
34.67 m becomes 30.23
8.93 m becomes 7.79
22.6 m becomes 19.70
Now, convert the following measurement: 34.66 m",30.22,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt1__qbin3,34.66,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,30.22,30.22,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,114,1061a824,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
6.76 m becomes 4.64
10.66 m becomes 7.32
36.17 m becomes 24.83
Now, convert the following measurement: 17.18 m",11.79,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt1__qbin1,17.18,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,11.79,11.79,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,115,259dc76d,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
7.94 m becomes 8.77
18.32 m becomes 20.23
40.54 m becomes 44.78
Now, convert the following measurement: 31.4 m",34.68,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin3,31.4,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,34.68,34.68,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,116,3572a253,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
30.7 m becomes 39.01
7.24 m becomes 9.20
31.03 m becomes 39.43
Now, convert the following measurement: 10.37 m",13.18,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin1,10.37,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,13.18,13.18,True,True
