id,prompt,answer,family,subfamily,answer_type,parse_ok,parse_confidence,num_examples,query_raw,group_signature,hard_score,risk_bin,prompt_len_chars,prompt_len_words,answer_len,contains_right_brace,contains_backslash,contains_backtick,is_public_test_overlap,special_chars,query_value_float,estimated_g,estimated_ratio,roman_query_value,bit_query_binary,fit_family,query_hamming_bin,g_bin,answer_decimal_style,ratio_bin,query_bin,near_round_boundary,answer_word_count,token_len_signature,char_overlap_bin,rare_token_flag,unique_char_ratio,token_length_pattern_rare,query_charset_rarity,boxed_safe,template_main,template_main_label,template_subtype,teacher_solver_candidate,auto_solver_predicted_answer,auto_solver_match,verified_trace_ready,example_consistency_ok,selection_tier,audit_priority_score,audit_reasons,analysis_notes,family_analysis_json,suspect_label,bit_simple_family,bit_candidate_signature,bit_independent_unique,bit_bijection_unique,bit_bijection_solution_count,bit_boolean2_unique,bit_boolean3_unique,bit_boolean4_unique,bit_affine_unique,bit_byte_transform_unique,bit_no_candidate_positions,bit_multi_candidate_positions,bit_byte_transform_names,bit_hybrid_consensus_ready,bit_hybrid_consensus_varset,bit_hybrid_consensus_match_count,bit_hybrid_consensus_prediction_count,bit_structured_formula_name,bit_structured_formula_prediction,bit_structured_formula_names,bit_structured_formula_predictions,bit_structured_formula_matches_gold,bit_structured_formula_match_count,bit_structured_formula_prediction_count,bit_structured_formula_safe_support,bit_structured_formula_safe,bit_not_structured_formula_name,bit_not_structured_formula_prediction,bit_not_structured_formula_names,bit_not_structured_formula_predictions,bit_not_structured_formula_matches_gold,bit_not_structured_formula_match_count,bit_not_structured_formula_prediction_count,bit_not_structured_formula_safe_support,bit_not_structured_formula_safe,text_wordmap_predicted_answer,text_unknown_char_count,text_unknown_chars,text_answer_completion_new_pair_count,text_answer_completion_pairs,symbol_query_operator,symbol_same_operator_example_count,symbol_numeric_formula_name,symbol_numeric_candidate_prediction_count,glyph_multiset_possible,glyph_order_acyclic,bit_structured_formula_abstract_family,bit_structured_formula_abstract_support,bit_structured_formula_abstract_error_rows,bit_structured_formula_abstract_distinct_exact,bit_structured_formula_abstract_safe,answer_only_ready,bit_not_structured_formula_abstract_family,bit_not_structured_formula_abstract_support,bit_not_structured_formula_abstract_error_rows,bit_not_structured_formula_abstract_distinct_exact,bit_not_structured_formula_abstract_safe,symbol_problem_category,symbol_strict_audit_scope,symbol_strict_status,symbol_strict_gap_reason,symbol_strict_prompt_spec_count,symbol_strict_prompt_prediction_count,symbol_strict_prompt_predictions,symbol_strict_prompt_specs,symbol_strict_gold_in_prompt_predictions,symbol_strict_prompt_verifiable
824d4bcb,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
09!22 = 0891
49\72 = 121
11:92 = 81:
65!61 = 698
68:06 = 62:
Now, determine the result for: 24:88",64:,symbol_equation,equation_transduction,symbolic,True,0.94,5,24:88,atypesymbolic__alen3__risksafe,3.0,risk_mid,208,39,3,False,True,False,False,"!',.:=\",,,,,,,unknown,,0,unknown,,False,1,3,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,64:,True,True,True,verified_trace_ready,3.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d_op_suffix"", ""low_shot"": false, ""query_operator"": "":"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,:,2,abs_diff_2d_op_suffix,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,64:,symbol_numeric_operator_formula,True,True
8a800607,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
76-71 = 5396
80]69 = 11
14-53 = 742
21-27 = 567
67]82 = 15
Now, determine the result for: 65]67",2,symbol_equation,equation_transduction,numeric,True,0.94,5,65]67,atypenumeric__alen1__risksafe,3.0,risk_mid,206,39,1,False,False,False,False,"',-.:=]",,,,,,,unknown,,0,unknown,,False,1,1,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,2,True,True,True,verified_trace_ready,3.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""abs_plain"", ""formula_name"": ""x_minus_y"", ""low_shot"": false, ""query_operator"": ""]"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,],2,x_minus_y,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,2,symbol_numeric_operator_formula,True,True
8bebef83,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55{76 = 4180
75{33 = 2475
95*43 = 9
73/97 = 169
Now, determine the result for: 44{77",3388,symbol_equation,equation_transduction,numeric,True,0.94,4,44{77,atypenumeric__alen4__risksafe,3.0,risk_mid,195,36,4,False,False,False,False,"'*,./:={",,,,,,,unknown,,0,unknown,,False,1,4,low,False,0.5,False,high,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,3388,True,True,True,verified_trace_ready,3.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""plain"", ""formula_name"": ""x_mul_y"", ""low_shot"": false, ""query_operator"": ""{"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,{,2,x_mul_y,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,3388,symbol_numeric_operator_formula,True,True
b989c740,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
13*63 = 6313
03+21 = 2103
56*85 = 8556
56+74 = 7456
66*17 = 1766
Now, determine the result for: 18+86",8618,symbol_equation,equation_transduction,numeric,True,0.94,5,18+86,atypenumeric__alen4__risksafe,3.0,risk_mid,212,39,4,False,False,False,False,"'*+,.:=",,,,,,,unknown,,0,unknown,,False,1,4,high,False,0.75,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,8618,True,True,True,verified_trace_ready,3.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""string_template"", ""formula_name"": ""concat_yx"", ""low_shot"": false, ""query_operator"": ""+"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,+,2,concat_yx,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,8618,symbol_numeric_operator_formula,True,True
cf356d18,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55>52 = 3
73>14 = 59
38?78 = 115
10-76 = 760
59-45 = 2655
Now, determine the result for: 78>72",6,symbol_equation,equation_transduction,numeric,True,0.94,5,78>72,atypenumeric__alen1__risksafe,3.0,risk_mid,205,39,1,False,False,False,False,"',-.:=>?",,,,,,,unknown,,0,unknown,,False,1,1,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,6,True,True,True,verified_trace_ready,3.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""plain"", ""formula_name"": ""x_minus_y"", ""low_shot"": false, ""query_operator"": "">"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,>,2,x_minus_y,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,6,symbol_numeric_operator_formula,True,True
d64a6578,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
58{12 = 697
27{69 = 1864
76?86 = ?10
Now, determine the result for: 75{35",2626,symbol_equation,equation_transduction,numeric,True,0.94,3,75{35,atypenumeric__alen4__risksafe,3.0,risk_mid,184,33,4,False,False,False,False,"',.:=?{",,,,,,,unknown,,0,unknown,,False,1,4,low,False,0.5,False,high,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,2626,True,True,True,verified_trace_ready,3.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""plain"", ""formula_name"": ""x_mul_y_plus1"", ""low_shot"": false, ""query_operator"": ""{"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,{,2,x_mul_y_plus1,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,2626,symbol_numeric_operator_formula,True,True
dbd0e3c9,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
68*11 = 6811
31*85 = 3185
82`11 = 901
46#14 = 32
43`30 = 1289
Now, determine the result for: 56*31",5631,symbol_equation,equation_transduction,numeric,True,0.94,5,56*31,atypenumeric__alen4__risksafe,3.0,risk_mid,209,39,4,False,False,True,False,"#'*,.:=`",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,5631,True,True,True,verified_trace_ready,3.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": false, ""query_operator"": ""*"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,*,2,concat_xy,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,5631,symbol_numeric_operator_formula,True,True
e952f61f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
27+68 = 96
23$56 = 1287
80$62 = 4959
91+92 = 184
83&17 = 66
Now, determine the result for: 50$94",4699,symbol_equation,equation_transduction,numeric,True,0.94,5,50$94,atypenumeric__alen4__risksafe,3.0,risk_mid,207,39,4,False,False,False,False,"$&'+,.:=",,,,,,,unknown,,0,unknown,,False,1,4,mid,False,0.75,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,4699,True,True,True,verified_trace_ready,3.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""plain"", ""formula_name"": ""x_mul_y_minus1"", ""low_shot"": false, ""query_operator"": ""$"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,$,2,x_mul_y_minus1,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,4699,symbol_numeric_operator_formula,True,True
0cd170a0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
22:12 = 10
23:33 = :10
67^30 = 6730
71^79 = 7179
Now, determine the result for: 98^14",9814,symbol_equation,equation_transduction,numeric,True,0.94,4,98^14,atypenumeric__alen4__risksafe,2.0,risk_low,196,36,4,False,False,False,False,"',.:=^",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,9814,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": false, ""query_operator"": ""^"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,^,2,concat_xy,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,9814,symbol_numeric_operator_formula,True,True
18268687,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
49*98 = 4998
84'18 = 66
28*73 = 2873
72'62 = 10
Now, determine the result for: 75'75",0,symbol_equation,equation_transduction,numeric,True,0.94,4,75'75,atypenumeric__alen1__risksafe,2.0,risk_low,195,36,1,False,False,False,False,"'*,.:=",,,,,,,unknown,,0,unknown,,False,1,1,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,0,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""plain"", ""formula_name"": ""x_minus_y"", ""low_shot"": false, ""query_operator"": ""'"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,',2,x_minus_y,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,0,symbol_numeric_operator_formula,True,True
2cf587f6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
33>28 = 60
83>37 = 119
95\55 = 5225
30\11 = 330
95\62 = 5890
Now, determine the result for: 88>72",159,symbol_equation,equation_transduction,numeric,True,0.94,5,88>72,atypenumeric__alen3__risksafe,2.0,risk_low,208,39,3,False,True,False,False,"',.:=>\",,,,,,,unknown,,0,unknown,,False,1,3,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,159,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""plain"", ""formula_name"": ""x_plus_y_minus1"", ""low_shot"": false, ""query_operator"": "">"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,>,2,x_plus_y_minus1,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,159,symbol_numeric_operator_formula,True,True
383889e1,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
28(26 = 02
51(95 = (44
88""85 = 8588
42""28 = 2842
Now, determine the result for: 85""51",5185,symbol_equation,equation_transduction,numeric,True,0.94,4,"85""51",atypenumeric__alen4__risksafe,2.0,risk_low,196,36,4,False,False,False,False,"""'(,.:=",,,,,,,unknown,,0,unknown,,False,1,4,high,False,0.75,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,5185,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_yx"", ""low_shot"": false, ""query_operator"": ""\"""", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,"""",2,concat_yx,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,5185,symbol_numeric_operator_formula,True,True
3efc46c1,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
36[15 = 3615
55/38 = 93
67<89 = 22
86[39 = 8639
Now, determine the result for: 39[64",3964,symbol_equation,equation_transduction,numeric,True,0.94,4,39[64,atypenumeric__alen4__risksafe,2.0,risk_low,195,36,4,False,False,False,False,"',./:<=[",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,3964,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": false, ""query_operator"": ""["", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,[,2,concat_xy,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,3964,symbol_numeric_operator_formula,True,True
43980e72,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
18:44 = 1844
71-89 = 161
96<48 = 48
56<68 = <12
90-82 = 173
Now, determine the result for: 95<31",64,symbol_equation,equation_transduction,numeric,True,0.94,5,95<31,atypenumeric__alen2__risksafe,2.0,risk_low,207,39,2,False,False,False,False,"',-.:<=",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,64,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""prefix_if_negative"", ""formula_name"": ""x_minus_y"", ""low_shot"": false, ""query_operator"": ""<"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,<,2,x_minus_y,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,64,symbol_numeric_operator_formula,True,True
4895b955,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
40^13 = 1
86(19 = 8619
58{88 = 5104
99(67 = 9967
Now, determine the result for: 47(96",4796,symbol_equation,equation_transduction,numeric,True,0.94,4,47(96,atypenumeric__alen4__risksafe,2.0,risk_low,196,36,4,False,False,False,False,"'(,.:=^{",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,4796,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": false, ""query_operator"": ""("", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,(,2,concat_xy,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,4796,symbol_numeric_operator_formula,True,True
58c4ced1,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
29?35 = ?6
58""50 = 5850
87?38 = 49
Now, determine the result for: 96?87",9,symbol_equation,equation_transduction,numeric,True,0.94,3,96?87,atypenumeric__alen1__risksafe,2.0,risk_low,182,33,1,False,False,False,False,"""',.:=?",,,,,,,unknown,,0,unknown,,False,1,1,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,9,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""prefix_if_negative"", ""formula_name"": ""x_minus_y"", ""low_shot"": false, ""query_operator"": ""?"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,?,2,x_minus_y,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,9,symbol_numeric_operator_formula,True,True
680f19b3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
28@11 = 308
76?18 = 7618
53)50 = )3
31?65 = 3165
Now, determine the result for: 97?56",9756,symbol_equation,equation_transduction,numeric,True,0.94,4,97?56,atypenumeric__alen4__risksafe,2.0,risk_low,196,36,4,False,False,False,False,"'),.:=?@",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,9756,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_xy"", ""low_shot"": false, ""query_operator"": ""?"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,?,2,concat_xy,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,9756,symbol_numeric_operator_formula,True,True
6f37d7be,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
84*84 = 0
89*38 = 51
42\83 = 8342
Now, determine the result for: 92*91",01,symbol_equation,equation_transduction,numeric,True,0.94,3,92*91,atypenumeric__alen2__risksafe,2.0,risk_low,181,33,2,False,True,False,False,"'*,.:=\",,,,,,,unknown,,0,unknown,,False,1,2,mid,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,1,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 3, ""format_name"": ""plain"", ""formula_name"": ""x_minus_y"", ""low_shot"": false, ""query_operator"": ""*"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,*,2,x_minus_y,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,01,symbol_numeric_operator_formula,True,True
72336119,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
77>12 = 925
99?83 = 9983
92*43 = 49
69>92 = 6349
Now, determine the result for: 85>39",3316,symbol_equation,equation_transduction,numeric,True,0.94,4,85>39,atypenumeric__alen4__risksafe,2.0,risk_low,196,36,4,False,False,False,False,"'*,.:=>?",,,,,,,unknown,,0,unknown,,False,1,4,low,False,0.75,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,3316,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""plain"", ""formula_name"": ""x_mul_y_plus1"", ""low_shot"": false, ""query_operator"": "">"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,>,2,x_mul_y_plus1,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,3316,symbol_numeric_operator_formula,True,True
7e2e8a95,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
52&36 = 88
20$43 = 861
29$68 = 1973
47*96 = 2
Now, determine the result for: 63$86",5419,symbol_equation,equation_transduction,numeric,True,0.94,4,63$86,atypenumeric__alen4__risksafe,2.0,risk_mid,193,36,4,False,False,False,False,"$&'*,.:=",,,,,,,unknown,,0,unknown,,False,1,4,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,5419,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""plain"", ""formula_name"": ""x_mul_y_plus1"", ""low_shot"": false, ""query_operator"": ""$"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,$,2,x_mul_y_plus1,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,5419,symbol_numeric_operator_formula,True,True
878c843c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99/10 = 89
37'26 = 3726
76'94 = 7694
57'21 = 5721
88/47 = 41
Now, determine the result for: 80/45",35,symbol_equation,equation_transduction,numeric,True,0.94,5,80/45,atypenumeric__alen2__risksafe,2.0,risk_mid,208,39,2,False,False,False,False,"',./:=",,,,,,,unknown,,0,unknown,,False,1,2,low,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,35,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 5, ""format_name"": ""string_template"", ""formula_name"": ""abs_diff_2d"", ""low_shot"": false, ""query_operator"": ""/"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,/,2,abs_diff_2d,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,35,symbol_numeric_operator_formula,True,True
8dea05d7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
03+06 = 0603
45+81 = 8145
41-24 = 82
33-37 = 04
Now, determine the result for: 07+39",3907,symbol_equation,equation_transduction,numeric,True,0.94,4,07+39,atypenumeric__alen4__risksafe,2.0,risk_mid,195,36,4,False,False,False,False,"'+,-.:=",,,,,,,unknown,,0,unknown,,False,1,4,high,False,1.0,False,low,True,symbol_equation,symbol,numeric_2x2,symbol_numeric_operator_formula,3907,True,True,True,verified_trace_ready,2.0,,symbol_numeric_formula_exact,"{""candidate_prediction_count"": 1, ""example_count"": 4, ""format_name"": ""string_template"", ""formula_name"": ""concat_yx"", ""low_shot"": false, ""query_operator"": ""+"", ""same_operator_example_count"": 2, ""subtype"": ""numeric_2x2""}",False,,,False,False,0,False,False,False,False,False,0,0,,False,,0,0,,,,,False,0,0,0,False,,,,,False,0,0,0,False,,0,,0,,+,2,concat_yx,1,False,False,,0,0,0,False,,,0,0,0,False,equation_numeric_deduce,verified_selection,verified_trace_ready:verified_prompt,,1,1,3907,symbol_numeric_operator_formula,True,True
