formula_name,support_rows,gold_match_rows,error_rows,safe_formula
"and(shr7,or(not(rol2),ror1))",1,0,1,False
"and(shr7,or(not(rol2),ror3))",1,0,1,False
"and(shr7,or(not(rol3),ror1))",1,0,1,False
"and(shr7,or(not(rol3),ror3))",1,0,1,False
"and(shr7,xor(nibble_swap,ror1))",1,0,1,False
"and(shr7,xor(nibble_swap,ror3))",1,0,1,False
"and(shr7,xor(not(rol2),ror1))",1,0,1,False
"and(shr7,xor(not(rol2),ror3))",1,0,1,False
"and(shr7,xor(not(rol3),ror1))",1,0,1,False
"and(shr7,xor(not(rol3),ror3))",1,0,1,False
"or(const_00000100,and(not(shl7),ror2))",1,0,1,False
"or(nibble_swap,and(not(shl6),not(shl7)))",1,0,1,False
"or(nibble_swap,not(shl6))",1,0,1,False
"or(nibble_swap,or(not(ror2),not(shl5)))",1,0,1,False
"or(nibble_swap,or(not(ror3),not(shl6)))",1,0,1,False
"or(nibble_swap,or(not(shl5),rol2))",1,0,1,False
"or(nibble_swap,or(not(shl5),x))",1,0,1,False
"or(nibble_swap,or(not(shl6),rol2))",1,0,1,False
"or(nibble_swap,or(not(shl6),shl7))",1,0,1,False
"or(nibble_swap,or(not(shl6),x))",1,0,1,False
"or(nibble_swap,xor(not(shl6),shl7))",1,0,1,False
"or(not(rol2),xor(not(shl2),not(shr5)))",1,0,1,False
"or(not(ror1),and(const_00000001,nibble_swap))",1,0,1,False
"or(not(ror1),and(nibble_swap,shr7))",1,0,1,False
"or(not(ror1),and(not(rol3),shr7))",1,0,1,False
"or(not(ror1),and(not(x),shr7))",1,0,1,False
"or(not(ror1),shr7)",1,0,1,False
"or(not(ror2),or(not(shl5),rol2))",1,0,1,False
"or(not(ror2),or(not(shl5),x))",1,0,1,False
"or(not(ror3),and(not(shl6),not(shl7)))",1,0,1,False
"or(not(ror3),not(shl6))",1,0,1,False
"or(not(ror3),or(not(shl6),rol2))",1,0,1,False
"or(not(ror3),xor(not(shl7),not(shr7)))",1,0,1,False
"or(not(shl5),and(not(rol3),not(shl6)))",1,0,1,False
"or(not(shl5),and(not(ror1),not(shl6)))",1,0,1,False
"or(not(shl5),and(not(shl6),not(shr1)))",1,0,1,False
"or(not(shl5),xor(const_00100000,not(ror2)))",1,0,1,False
"or(not(shl6),and(const_10000000,nibble_swap))",1,0,1,False
"or(not(shl6),and(const_10000000,not(ror3)))",1,0,1,False
"or(not(shl6),and(const_10000000,rol2))",1,0,1,False
"or(not(shl6),and(nibble_swap,not(rol1)))",1,0,1,False
"or(not(shl6),and(nibble_swap,not(rol3)))",1,0,1,False
"or(not(shl6),and(nibble_swap,not(ror3)))",1,0,1,False
"or(not(shl6),and(nibble_swap,not(shr1)))",1,0,1,False
"or(not(shl6),and(nibble_swap,reverse))",1,0,1,False
"or(not(shl6),and(nibble_swap,rol2))",1,0,1,False
"or(not(shl6),and(nibble_swap,ror1))",1,0,1,False
"or(not(shl6),and(nibble_swap,shl7))",1,0,1,False
"or(not(shl6),and(nibble_swap,x))",1,0,1,False
"or(not(shl6),and(not(rol1),not(ror3)))",1,0,1,False
"or(not(shl6),and(not(rol1),reverse))",1,0,1,False
"or(not(shl6),and(not(rol1),rol2))",1,0,1,False
"or(not(shl6),and(not(rol1),ror1))",1,0,1,False
"or(not(shl6),and(not(rol3),not(ror3)))",1,0,1,False
"or(not(shl6),and(not(rol3),reverse))",1,0,1,False
"or(not(shl6),and(not(rol3),rol2))",1,0,1,False
"or(not(shl6),and(not(rol3),ror1))",1,0,1,False
"or(not(shl6),and(not(rol3),shl7))",1,0,1,False
"or(not(shl6),and(not(rol3),x))",1,0,1,False
"or(not(shl6),and(not(ror3),not(shr1)))",1,0,1,False
"or(not(shl6),and(not(ror3),reverse))",1,0,1,False
"or(not(shl6),and(not(ror3),rol2))",1,0,1,False
"or(not(shl6),and(not(ror3),ror1))",1,0,1,False
"or(not(shl6),and(not(ror3),x))",1,0,1,False
"or(not(shl6),and(not(shr1),rol2))",1,0,1,False
"or(not(shl6),and(reverse,rol2))",1,0,1,False
"or(not(shl6),and(rol2,ror1))",1,0,1,False
"or(not(shl6),and(rol2,shl7))",1,0,1,False
"or(not(shl6),and(rol2,x))",1,0,1,False
"or(not(shl6),or(rol2,shl7))",1,0,1,False
"or(not(shl6),or(rol2,x))",1,0,1,False
"or(not(shl6),rol2)",1,0,1,False
"or(not(shl6),xor(not(reverse),not(rol1)))",1,0,1,False
"or(not(shl6),xor(not(reverse),not(rol3)))",1,0,1,False
"or(not(shl6),xor(not(rol1),not(ror1)))",1,0,1,False
"or(not(shl6),xor(not(rol3),not(ror1)))",1,0,1,False
"or(not(shr1),and(const_not_00000001,shr2))",1,0,1,False
"or(not(shr1),and(not(nibble_swap),ror2))",1,0,1,False
"or(not(shr1),and(not(nibble_swap),shr2))",1,0,1,False
"or(not(shr1),and(not(shl4),ror2))",1,0,1,False
"or(not(shr1),and(not(shl4),shr2))",1,0,1,False
"or(not(shr1),and(not(shr6),shr2))",1,0,1,False
"or(not(shr1),and(not(shr7),shr2))",1,0,1,False
"or(not(shr1),xor(const_01000000,ror2))",1,0,1,False
"or(not(shr1),xor(not(shr2),not(shr7)))",1,0,1,False
"or(not(shr2),and(not(shl5),ror1))",1,0,1,False
"or(not(shr2),or(ror1,shl5))",1,0,1,False
"or(not(shr2),ror1)",1,0,1,False
"or(not(shr2),xor(not(ror1),not(shl5)))",1,0,1,False
"or(not(shr4),and(not(ror2),rol2))",1,0,1,False
"or(not(shr4),and(not(ror2),shr6))",1,0,1,False
"or(not(shr6),and(nibble_swap,rol3))",1,0,1,False
"or(not(shr6),and(not(shl1),rol3))",1,0,1,False
"or(not(shr6),or(reverse,rol3))",1,0,1,False
"or(not(shr6),or(rol1,rol3))",1,0,1,False
"or(not(shr6),or(rol3,shl1))",1,0,1,False
"or(not(shr6),rol3)",1,0,1,False
"or(not(shr6),xor(not(rol3),not(shl1)))",1,0,1,False
"or(not(shr6),xor(not(ror1),ror3))",1,0,1,False
"or(rol1,and(const_not_00010000,rol3))",1,0,1,False
"or(rol1,and(not(shl7),rol3))",1,0,1,False
"or(rol1,or(rol3,shl6))",1,0,1,False
"or(rol1,rol3)",1,0,1,False
"or(rol2,and(const_00000001,not(reverse)))",1,0,1,False
"or(rol2,and(const_00000001,rol3))",1,0,1,False
"or(rol2,and(const_00000001,x))",1,0,1,False
"or(rol2,and(const_00000010,not(reverse)))",1,0,1,False
"or(rol2,and(const_00000010,rol1))",1,0,1,False
"or(rol2,and(const_00001000,rol3))",1,0,1,False
"or(rol2,and(const_00001000,x))",1,0,1,False
"or(rol2,and(const_00010000,nibble_swap))",1,0,1,False
"or(rol2,and(not(rol3),shl4))",1,0,1,False
"or(rol2,and(not(shl6),not(shl7)))",1,0,1,False
"or(rol2,and(ror1,shl4))",1,0,1,False
"or(rol2,and(shl4,shr1))",1,0,1,False
"or(rol2,xor(not(shl6),shl7))",1,0,1,False
"or(rol3,and(const_not_01000000,rol1))",1,0,1,False
"or(rol3,and(not(shl6),not(shl7)))",1,0,1,False
"or(rol3,and(not(shl7),not(shr6)))",1,0,1,False
"or(rol3,and(not(shl7),rol1))",1,0,1,False
"or(rol3,and(not(shr6),rol1))",1,0,1,False
"or(rol3,xor(not(shl6),shl7))",1,0,1,False
"or(ror2,and(not(shl7),not(shr6)))",1,0,1,False
"or(shl1,and(const_not_00010000,rol3))",1,0,1,False
"or(shl2,and(const_00001000,not(nibble_swap)))",1,0,1,False
"or(shl2,and(const_00001000,not(x)))",1,0,1,False
"or(shl2,and(const_00001000,rol3))",1,0,1,False
"or(shl2,and(const_00001000,ror3))",1,0,1,False
"or(shl2,and(const_00010000,not(ror1)))",1,0,1,False
"or(shl2,and(const_00010000,reverse))",1,0,1,False
"or(shl2,and(const_00100000,not(nibble_swap)))",1,0,1,False
"or(shl2,and(const_01000000,not(ror1)))",1,0,1,False
"or(shl2,and(const_10000000,not(ror3)))",1,0,1,False
"or(shl2,and(not(nibble_swap),shl5))",1,0,1,False
"or(shl2,and(not(reverse),shl6))",1,0,1,False
"or(shl2,and(not(ror1),shl6))",1,0,1,False
"or(shl2,and(not(ror3),shl7))",1,0,1,False
"or(shl2,and(not(x),shl7))",1,0,1,False
"or(shl2,and(rol1,shl6))",1,0,1,False
"or(shl4,and(const_10000000,rol1))",1,0,1,False
"or(shr3,xor(not(rol2),shl3))",1,0,1,False
"or(shr4,and(const_00000010,not(x)))",1,0,1,False
"or(shr4,and(const_00000010,rol2))",1,0,1,False
"or(shr4,and(const_00000100,not(rol1)))",1,0,1,False
"or(shr4,and(const_00000100,rol3))",1,0,1,False
"or(shr4,and(const_not_00000001,shr5))",1,0,1,False
"or(shr4,and(not(rol2),shr7))",1,0,1,False
"or(shr4,and(not(rol3),shr6))",1,0,1,False
"or(shr4,and(not(rol3),shr7))",1,0,1,False
"or(shr4,and(not(ror2),shr3))",1,0,1,False
"or(shr4,and(not(shr6),shr5))",1,0,1,False
"or(shr4,xor(not(shr5),not(shr6)))",1,0,1,False
"or(shr5,and(const_00000100,not(x)))",1,0,1,False
"or(shr6,and(const_00000001,nibble_swap))",1,0,1,False
"or(shr6,and(const_00000001,rol3))",1,0,1,False
"or(shr6,and(const_00000001,ror1))",1,0,1,False
"or(shr6,and(const_00000010,nibble_swap))",1,0,1,False
"or(shr6,and(const_00000010,not(x)))",1,0,1,False
"or(shr6,and(const_00000010,ror3))",1,0,1,False
"or(shr6,and(not(shr1),not(shr7)))",1,0,1,False
"or(shr6,xor(not(rol3),shl1))",1,0,1,False
shl7,1,0,1,False
"xor(nibble_swap,and(not(shr3),shl4))",1,0,1,False
"xor(nibble_swap,or(shl4,shl7))",1,0,1,False
"xor(nibble_swap,or(shr4,shr6))",1,0,1,False
"xor(not(rol2),not(shl7))",1,0,1,False
"xor(not(rol2),or(const_10000000,not(shl6)))",1,0,1,False
"xor(not(rol2),or(const_not_00000001,not(x)))",1,0,1,False
"xor(not(rol2),or(const_not_00000010,not(rol1)))",1,0,1,False
"xor(not(rol2),or(const_not_00001000,not(rol3)))",1,0,1,False
"xor(not(rol2),or(const_not_00010000,not(nibble_swap)))",1,0,1,False
"xor(not(rol2),or(const_not_00100000,not(ror3)))",1,0,1,False
"xor(not(rol2),or(nibble_swap,not(shl6)))",1,0,1,False
"xor(not(rol2),or(not(nibble_swap),not(shl7)))",1,0,1,False
"xor(not(rol2),or(not(rol3),not(shl7)))",1,0,1,False
"xor(not(rol2),or(not(shl7),rol1))",1,0,1,False
"xor(not(rol2),or(not(shl7),ror2))",1,0,1,False
"xor(not(rol2),or(not(shl7),ror3))",1,0,1,False
"xor(not(rol2),or(not(shl7),x))",1,0,1,False
"xor(not(ror1),or(not(shl3),not(shr1)))",1,0,1,False
"xor(not(ror2),and(not(shl6),not(shl7)))",1,0,1,False
"xor(not(ror2),or(const_not_10000000,not(x)))",1,0,1,False
"xor(not(ror2),or(nibble_swap,not(shl7)))",1,0,1,False
"xor(not(ror2),or(not(shl6),rol2))",1,0,1,False
"xor(not(ror2),or(not(shl7),not(x)))",1,0,1,False
"xor(not(ror2),or(not(shl7),rol2))",1,0,1,False
"xor(not(ror3),and(not(shl5),not(shl6)))",1,0,1,False
"xor(not(shl2),and(not(shr4),ror1))",1,0,1,False
"xor(not(shl2),and(not(shr4),shl1))",1,0,1,False
"xor(not(shl2),or(not(rol1),not(shl7)))",1,0,1,False
"xor(not(shl2),or(not(shl7),ror2))",1,0,1,False
"xor(not(shl2),or(not(shl7),x))",1,0,1,False
"xor(not(shl3),or(not(shr6),ror2))",1,0,1,False
"xor(not(shl4),or(not(shr6),ror3))",1,0,1,False
"xor(not(shl4),or(not(shr7),rol3))",1,0,1,False
"xor(not(shl6),and(nibble_swap,shl7))",1,0,1,False
"xor(not(shl6),or(not(rol2),not(shr7)))",1,0,1,False
"xor(not(shl7),and(const_not_10000000,not(shl2)))",1,0,1,False
"xor(not(shl7),and(not(nibble_swap),not(ror1)))",1,0,1,False
"xor(not(shl7),and(not(rol2),shl6))",1,0,1,False
"xor(not(shl7),and(not(rol3),shl6))",1,0,1,False
"xor(not(shl7),and(not(ror1),not(ror2)))",1,0,1,False
"xor(not(shl7),or(not(ror1),shl3))",1,0,1,False
"xor(not(shl7),or(not(ror2),not(shr7)))",1,0,1,False
"xor(not(shl7),or(not(shr4),reverse))",1,0,1,False
"xor(not(shl7),or(not(shr4),shr7))",1,0,1,False
"xor(not(shl7),or(not(shr5),shl2))",1,0,1,False
"xor(not(shl7),or(not(shr7),ror3))",1,0,1,False
"xor(not(shr3),or(not(rol3),not(shl7)))",1,0,1,False
"xor(not(shr4),and(not(ror2),shr6))",1,0,1,False
"xor(not(shr4),and(not(ror2),shr7))",1,0,1,False
"xor(not(shr4),or(not(rol1),not(shl6)))",1,0,1,False
"xor(not(shr4),or(not(rol3),not(shl7)))",1,0,1,False
"xor(not(shr4),or(not(rol3),not(shr7)))",1,0,1,False
"xor(not(shr4),or(not(ror1),not(shl6)))",1,0,1,False
"xor(not(shr4),or(not(shl1),not(shr6)))",1,0,1,False
"xor(not(shr4),or(not(shl2),not(shr5)))",1,0,1,False
"xor(not(shr4),or(not(shl5),not(shr2)))",1,0,1,False
"xor(not(shr4),or(not(shl6),not(shr1)))",1,0,1,False
"xor(not(shr4),or(not(shr6),rol3))",1,0,1,False
"xor(not(shr4),or(not(shr7),not(x)))",1,0,1,False
"xor(not(shr4),or(not(shr7),rol2))",1,0,1,False
"xor(not(shr4),or(not(shr7),rol3))",1,0,1,False
"xor(not(shr5),or(not(rol1),not(shl7)))",1,0,1,False
"xor(not(shr5),or(not(ror1),not(shl6)))",1,0,1,False
"xor(not(shr5),or(not(shl7),rol2))",1,0,1,False
"xor(not(shr5),or(not(shl7),x))",1,0,1,False
"xor(not(shr6),or(not(shl6),reverse))",1,0,1,False
