id,selection_tier,query_raw,answer,decision_note
b15368e8,manual_audit_priority,\{+\`,^{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b16d6db2,manual_audit_priority,%`+{%,":""<",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b1733f3e,manual_audit_priority,''-!],]/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b271a61c,manual_audit_priority,/<*\/,*@^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b2a8384e,manual_audit_priority,"<#-""""",-$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b47e8621,manual_audit_priority,((+<',><<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b50cf853,manual_audit_priority,"|?*""}","|?""}",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b5a936a9,manual_audit_priority,^>->`,"-""(",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b69d2e78,manual_audit_priority,)#+?|,|)\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b8432f69,manual_audit_priority,!{*!},:&&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ba7d54c4,manual_audit_priority,")""&)<",>((<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
baab28bb,manual_audit_priority,>/+\!,#!,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
baebfd26,manual_audit_priority,"<""*}(",">@(""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
bb1ee8e2,manual_audit_priority,[/-?[,&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
bbcd608d,manual_audit_priority,)'<(%,''[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
bc1ef494,manual_audit_priority,)(*\#,#)],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
bcff7dbe,manual_audit_priority,#)-[#,>[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
bd36a922,manual_audit_priority,<>?![,?(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
be7a9eb1,manual_audit_priority,?]&[],[]`',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
bf2220e7,manual_audit_priority,"(:-(""",:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c00f2605,manual_audit_priority,?[-^&,"&""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c24074a8,manual_audit_priority,]]`]%,&/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c32681cb,manual_audit_priority,&$-)|,<&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c37e694c,manual_audit_priority,/{*{\,{&\\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c43b5a13,manual_audit_priority,$)+:$,)|,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c5955a0a,manual_audit_priority,&:-&|,@',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c69b17bf,manual_audit_priority,)^-$),?),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c6c75305,manual_audit_priority,`}*//,/\}%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c6e60b82,manual_audit_priority,#[<[|,@),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c744d26e,manual_audit_priority,%'+?>,#>/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c76fc189,manual_audit_priority,>&-!!,-(<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c7844441,manual_audit_priority,:/[$^,:/$^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c87d761a,manual_audit_priority,?}+>`,'`(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c8b57f1d,manual_audit_priority,|/>%\,""")",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c922dbb4,manual_audit_priority,<&-:@,>@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c934ffa1,manual_audit_priority,"#""@""#",||,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c9780577,manual_audit_priority,\{+{|,)?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
c9e16aff,manual_audit_priority,(]*]:,]:(],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ca109b5e,manual_audit_priority,!`%[^,?#?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ca43107b,manual_audit_priority,{^}^|,?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ca5db1c0,manual_audit_priority,"(""-'|",^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cad4b9a7,manual_audit_priority,"?""*""(","#""^",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cb7bb0d0,manual_audit_priority,@>+[@,}!,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cb7bd3d2,manual_audit_priority,[()`',[[?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cc92d89f,manual_audit_priority,"?|-""""",)[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cca64860,manual_audit_priority,"""!+??",(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ccf4b43c,manual_audit_priority,"@""-!?",-%#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cd1c5cc3,manual_audit_priority,``-]:,!`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cd2e20b9,manual_audit_priority,>>+{`,||`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cd5e23c7,manual_audit_priority,<%}{#,]{&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cef4c8a9,manual_audit_priority,[{-##,]`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
cf2a4028,manual_audit_priority,([*&:,"!""{{",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d0b1e41a,manual_audit_priority,"#{*""!","#{""!",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d13e92ec,manual_audit_priority,@^-![,?&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d1c6beb0,manual_audit_priority,\\`%',|/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d23f4166,manual_audit_priority,'}*{@,{|)@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d2fe9d04,manual_audit_priority,">%:<""",)}),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d3c1d2fb,manual_audit_priority,^:!]#,)/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d407570e,manual_audit_priority,(^*#&,)}}&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d45dc67f,manual_audit_priority,%|}|',(%(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d546fd90,manual_audit_priority,]?\:<,\]@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d5602cc5,manual_audit_priority,{<-#(,(%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d56a1b4c,manual_audit_priority,%&#$>,"{/""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d67cbe5f,manual_audit_priority,?)-)@,'@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d6f18fc8,manual_audit_priority,![-&},-},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d7aec90d,manual_audit_priority,:!+\%,^>\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d7e5414c,manual_audit_priority,#[}@[,|%\\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d8126121,manual_audit_priority,\$)$\,$$(:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d8d87a89,manual_audit_priority,#<*'?,{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d911e8e1,manual_audit_priority,@})<',:\:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
d98d85c0,manual_audit_priority,(@+@?,?(&@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
da10a947,manual_audit_priority,/{-^{,^$!^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
da2998b6,manual_audit_priority,<(-<#,-?|,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
da51295d,manual_audit_priority,/>{[<,@]`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
da931308,manual_audit_priority,^}-}(,-(],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
dad3bf21,manual_audit_priority,`&-$[,-}},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
dadc24d7,manual_audit_priority,[<){},{{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
db564ba9,manual_audit_priority,)]*)^,(`#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
dba045b0,manual_audit_priority,}<-}`,`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
dc93896e,manual_audit_priority,?<+//,[?<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
de036bbf,manual_audit_priority,''*#(,''#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
deed3497,manual_audit_priority,\^?]],\^]],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
df3262bc,manual_audit_priority,]$-]?,]/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
dfecf5f5,manual_audit_priority,{?+>{,',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e126a1e3,manual_audit_priority,{{*@?,"<"":",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e2361a00,manual_audit_priority,')<'),',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e2c069ae,manual_audit_priority,:!}{:,/{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e3890bf7,manual_audit_priority,(^*{@,{@%],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e38c423b,manual_audit_priority,"""(+@""","""(@""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e3b06854,manual_audit_priority,`:+`!,/&:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e3fbc768,manual_audit_priority,{%/??,'(^),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e401ee4f,manual_audit_priority,"[<*"">",^^@},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e4ca4f9e,manual_audit_priority,#:'{@,'#{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e582df31,manual_audit_priority,"""'?]@",}@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e5d6e090,manual_audit_priority,@@+><,#<@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e5e29014,manual_audit_priority,>)-|),'%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e62b6ae9,manual_audit_priority,`!*^<,[[`<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e6af1658,manual_audit_priority,)]*][,)})/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e776562e,manual_audit_priority,%#+:\,@\%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e8011eb6,manual_audit_priority,!]*/>,]$|%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e9a9f047,manual_audit_priority,<<+)\,|(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
e9aece37,manual_audit_priority,"""""*((","[`""`",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
eabc719f,manual_audit_priority,"`""-%""","/$""""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
eb1a62f7,manual_audit_priority,)}*>),>!>},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ebc56423,manual_audit_priority,[[-)},-(`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ec8b4875,manual_audit_priority,|@*<!,"|""]",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
edb43422,manual_audit_priority,'@+/`,@^$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
edf364da,manual_audit_priority,::*{[,$(%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ee49f4b7,manual_audit_priority,'(*<),)(^(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
efc95486,manual_audit_priority,'<-^!,'/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
efc9691d,manual_audit_priority,<?+#/,+$(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f09672d3,manual_audit_priority,/[-}/,@],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f1680db9,manual_audit_priority,#$*>$,:|#>,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f2399f16,manual_audit_priority,">}-<""",">}""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f29193ea,manual_audit_priority,"\>!""^",@%^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f36fe07e,manual_audit_priority,>?+%%,"?""}",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f3959455,manual_audit_priority,%%+%/,:$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f3ce6fa4,manual_audit_priority,"'<-""""","""{",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f45dd620,manual_audit_priority,!'-${,-??,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f4f92956,manual_audit_priority,"()""%}",(`)),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f5126d48,manual_audit_priority,/@*$:,${&@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f519ace9,manual_audit_priority,"""'-""(",-(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f7828fc1,manual_audit_priority,"$""*{/","@${""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f7e8ca63,manual_audit_priority,?{*{},>}{`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f8bbabab,manual_audit_priority,`>+>^,>^`>,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f901d1cc,manual_audit_priority,"&#-""`",-<),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
f9799a68,manual_audit_priority,:^*?\,&:/?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fa4d703a,manual_audit_priority,^)-)),"^^""""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fa5dfa46,manual_audit_priority,}^-`},-^},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fae3ee40,manual_audit_priority,<#*&|,{$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fb440865,manual_audit_priority,{`(<{,@@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fc137acd,manual_audit_priority,)#*[`,^^{>,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fc3982df,manual_audit_priority,"[""*#\","#\[""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fc7e4f9b,manual_audit_priority,$#-)^,?<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fd1c8f66,manual_audit_priority,'>-@@,-}@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
fe6da79d,manual_audit_priority,{}*'!,:&]!,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ff0e37ae,manual_audit_priority,"%'*""`","%'""`",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
