id,prompt,answer,type,generated_cot,route_label,route_granularity,assistant_style,source_selection_tier,source_origin_id,row_reuse_mode,analysis_notes,teacher_solver_candidate,template_subtype,num_examples,source_dataset
37a00064__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101101 -> 01000000
00011101 -> 00000000
10010000 -> 00000000
11110010 -> 00000001
01001000 -> 00000000
00111100 -> 00000000
10001001 -> 01000000
01001110 -> 00000000
01010011 -> 10000000

Now, determine the output for: 11001110",00000001,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is majority(ror1,shl6,shr7).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,37a00064,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,9,train_row_analysis_v1.csv
37d81990__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010100 -> 01101000
10100000 -> 01000001
10100110 -> 01101101
01110100 -> 11101000
11011110 -> 11111101
01001101 -> 11011010
01011110 -> 11111100
00110101 -> 01111010
00001011 -> 10110110
00110110 -> 01101100

Now, determine the output for: 10110101",01111011,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 00010100 -> 01101000 because rol1=00101000, shl4=01000000; or(rol1,shl4) matches the given output
- 10100000 -> 01000001 because rol1=01000001, shl4=00000000; or(rol1,shl4) matches the given output
So the rule is or(rol1,shl4).
Query x = 10110101
rol1(x) = 01101011
shl4(x) = 01010000
Apply or(rol1,shl4) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,37d81990,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
3aec6985__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011111 -> 11110011
11000111 -> 11111011
11110010 -> 01011111
11111111 -> 11111111
10010111 -> 11110010
01010001 -> 00101011
01011010 -> 01001011
01100110 -> 11001101
00110100 -> 10000110
01110010 -> 01001111

Now, determine the output for: 00100010",01000100,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is or(ror3,shr6).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,3aec6985,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
4d20d5c5__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10101100 -> 01001001
11010110 -> 10100101
00110111 -> 00100010
11011010 -> 10010101
11011000 -> 10010001
10110110 -> 00100101
00100011 -> 01000010
01111110 -> 00000100
10001111 -> 00000011

Now, determine the output for: 11110100",00101001,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 10101100 -> 01001001 because shl2=10110000, shr6=00000010, rol1=01011001; choose(shl2,shr6,rol1) matches the given output
- 11010110 -> 10100101 because shl2=01011000, shr6=00000011, rol1=10101101; choose(shl2,shr6,rol1) matches the given output
So the rule is choose(shl2,shr6,rol1).
Query x = 11110100
shl2(x) = 11010000
shr6(x) = 00000011
rol1(x) = 11101001
Apply choose(shl2,shr6,rol1) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,4d20d5c5,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,9,train_row_analysis_v1.csv
51007339__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001001 -> 01001000
01101110 -> 01011011
00010000 -> 10000000
11101111 -> 01111011
10000000 -> 00000100
10100100 -> 00100101
11110101 -> 00111111
00011100 -> 10000000
01100010 -> 00011011

Now, determine the output for: 11010001",10001110,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is choose(shl2,shr2,rol3).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,51007339,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,9,train_row_analysis_v1.csv
65ab9661__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110111 -> 01100110
11110110 -> 11001110
01011001 -> 00100010
11011110 -> 10011110
11100010 -> 01000100
01001000 -> 00000000
00000010 -> 00000000
00100010 -> 01000100
00011100 -> 00000000
11000010 -> 00000100

Now, determine the output for: 11000011",00000110,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is majority(ror3,shl1,shr5).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,65ab9661,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
6728c338__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00000011 -> 11100000
00001011 -> 11100001
00011110 -> 11000011
10101010 -> 01010101
11110100 -> 10011110
00001111 -> 01100001
10101101 -> 00110101
01001111 -> 01101001
00000100 -> 10000000
01001100 -> 10001001

Now, determine the output for: 10011101",00110011,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 00000011 -> 11100000 because ror3=01100000, shl7=10000000; xor(ror3,shl7) matches the given output
- 00001011 -> 11100001 because ror3=01100001, shl7=10000000; xor(ror3,shl7) matches the given output
So the rule is xor(ror3,shl7).
Query x = 10011101
ror3(x) = 10110011
shl7(x) = 10000000
Apply xor(ror3,shl7) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,6728c338,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
6c41f684__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101010 -> 10111110
00000010 -> 10000000
00011100 -> 00000111
11110000 -> 00111111
00111101 -> 01001111
01001011 -> 11010110
10101110 -> 10101011
01111100 -> 00011111
01011000 -> 00010111
10101011 -> 11101010

Now, determine the output for: 00110000",00001111,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 11101010 -> 10111110 because ror2=10111010, shr4=00001110; or(ror2,shr4) matches the given output
- 00000010 -> 10000000 because ror2=10000000, shr4=00000000; or(ror2,shr4) matches the given output
So the rule is or(ror2,shr4).
Query x = 00110000
ror2(x) = 00001100
shr4(x) = 00000011
Apply or(ror2,shr4) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,6c41f684,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
74e525f0__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000110 -> 01001000
01110110 -> 00100111
11101110 -> 01101110
01100000 -> 00000110
01100010 -> 00100110
10001110 -> 01001000
01011101 -> 00000101
10101010 -> 00001010
01100001 -> 00010110
11100101 -> 01011110

Now, determine the output for: 10001100",01001000,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is choose(shl4,shr1,nibble_swap).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,74e525f0,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
80e2775c__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10100010 -> 00010000
00110000 -> 00000000
00110110 -> 00011010
01011011 -> 00101101
11110010 -> 01011000
11001011 -> 00101101
11110111 -> 11011110
11101100 -> 00110100
11000000 -> 00000000
11001111 -> 00111101

Now, determine the output for: 10011000",01000000,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 10100010 -> 00010000 because ror1=01010001, shl2=10001000, shr3=00010100; majority(ror1,shl2,shr3) matches the given output
- 00110000 -> 00000000 because ror1=00011000, shl2=11000000, shr3=00000110; majority(ror1,shl2,shr3) matches the given output
So the rule is majority(ror1,shl2,shr3).
Query x = 10011000
ror1(x) = 01001100
shl2(x) = 01100000
shr3(x) = 00010011
Apply majority(ror1,shl2,shr3) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,80e2775c,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
8e99c51c__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11001010 -> 00010001
11010000 -> 00000010
11000101 -> 10001010
01000100 -> 10001000
11001000 -> 00010001
00010000 -> 00000000
10101100 -> 00010000
10101000 -> 00010000
01100101 -> 10001000
11110010 -> 01000110

Now, determine the output for: 00111100",00000000,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is majority(ror3,shl1,shr6).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,8e99c51c,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
9bbca089__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01111101 -> 00001111
01101010 -> 00100110
01110101 -> 00011111
01101011 -> 00100100
11011010 -> 00011001
10001101 -> 11010000
10101011 -> 10111100
00001100 -> 11000000
01100110 -> 00101110
10011100 -> 11010001

Now, determine the output for: 00001001",10000000,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 01111101 -> 00001111 because shl1=11111010, shr3=00001111, nibble_swap=11010111; choose(shl1,shr3,nibble_swap) matches the given output
- 01101010 -> 00100110 because shl1=11010100, shr3=00001101, nibble_swap=10100110; choose(shl1,shr3,nibble_swap) matches the given output
So the rule is choose(shl1,shr3,nibble_swap).
Query x = 00001001
shl1(x) = 00010010
shr3(x) = 00000001
nibble_swap(x) = 10010000
Apply choose(shl1,shr3,nibble_swap) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,9bbca089,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
a6192d29__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101010 -> 00010100
10011011 -> 01100110
00110001 -> 01001000
11100011 -> 11110000
00011001 -> 00000110
10100111 -> 01001011
10000000 -> 00000000
01101100 -> 00011010
10001110 -> 00000111
11011001 -> 01110110

Now, determine the output for: 00110000",00001000,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 00101010 -> 00010100 because ror2=10001010, shl1=01010100, shr1=00010101; majority(ror2,shl1,shr1) matches the given output
- 10011011 -> 01100110 because ror2=11100110, shl1=00110110, shr1=01001101; majority(ror2,shl1,shr1) matches the given output
So the rule is majority(ror2,shl1,shr1).
Query x = 00110000
ror2(x) = 00001100
shl1(x) = 01100000
shr1(x) = 00011000
Apply majority(ror2,shl1,shr1) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,a6192d29,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
a897b8bc__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11110111 -> 11111111
01101110 -> 11111111
11010010 -> 01111011
00001010 -> 01000101
11010101 -> 11111010
01110101 -> 10111110
01101001 -> 00111101
01101111 -> 11111111
10110001 -> 01111110
00010110 -> 11001011

Now, determine the output for: 11001000",01111101,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 11110111 -> 11111111 because ror3=11111110, shr1=01111011; or(ror3,shr1) matches the given output
- 01101110 -> 11111111 because ror3=11001101, shr1=00110111; or(ror3,shr1) matches the given output
So the rule is or(ror3,shr1).
Query x = 11001000
ror3(x) = 00011001
shr1(x) = 01100100
Apply or(ror3,shr1) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,a897b8bc,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
b158ab98__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001100 -> 00000000
01111000 -> 00000010
00000010 -> 00000000
01001001 -> 00000010
01100101 -> 00000001
11100011 -> 10000000
00100111 -> 10000001
11001000 -> 00000010
11011000 -> 00000110
10100011 -> 10000000

Now, determine the output for: 10100110",00000001,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 10001100 -> 00000000 because ror2=00100011, shl7=00000000, shr5=00000100; majority(ror2,shl7,shr5) matches the given output
- 01111000 -> 00000010 because ror2=00011110, shl7=00000000, shr5=00000011; majority(ror2,shl7,shr5) matches the given output
So the rule is majority(ror2,shl7,shr5).
Query x = 10100110
ror2(x) = 10101001
shl7(x) = 00000000
shr5(x) = 00000101
Apply majority(ror2,shl7,shr5) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,b158ab98,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
b265a4af__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001110 -> 00000100
01000001 -> 10000110
00011010 -> 00010100
11101011 -> 01011111
01101101 -> 01001110
01111001 -> 00010110
11001011 -> 10011111
00001000 -> 00010000
00011111 -> 00000010
01010110 -> 10100100

Now, determine the output for: 00110110",00100100,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 00001110 -> 00000100 because shl2=00111000, shr4=00000000, rol1=00011100; choose(shl2,shr4,rol1) matches the given output
- 01000001 -> 10000110 because shl2=00000100, shr4=00000100, rol1=10000010; choose(shl2,shr4,rol1) matches the given output
So the rule is choose(shl2,shr4,rol1).
Query x = 00110110
shl2(x) = 11011000
shr4(x) = 00000011
rol1(x) = 01101100
Apply choose(shl2,shr4,rol1) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,b265a4af,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
b3a9b053__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111000 -> 00000001
01110011 -> 01100010
00111011 -> 01100000
10010010 -> 00000100
10110110 -> 01000101
00000101 -> 00000000
01101100 -> 10000000
11111011 -> 01100111
10101100 -> 00000001
01110101 -> 10100010

Now, determine the output for: 11000110",10000100,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 10111000 -> 00000001 because rol1=01110001, shl5=00000000, shr5=00000101; majority(rol1,shl5,shr5) matches the given output
- 01110011 -> 01100010 because rol1=11100110, shl5=01100000, shr5=00000011; majority(rol1,shl5,shr5) matches the given output
So the rule is majority(rol1,shl5,shr5).
Query x = 11000110
rol1(x) = 10001101
shl5(x) = 11000000
shr5(x) = 00000110
Apply majority(rol1,shl5,shr5) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,b3a9b053,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
b4ddb69d,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110000 -> 00000110
00011110 -> 10001011
11111101 -> 01111111
01000000 -> 00001000
01101010 -> 01100101
10100110 -> 01010100
10010101 -> 11100010
11011100 -> 11101011

Now, determine the output for: 00000000",00000000,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is choose(shl2,shr1,ror3).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,b4ddb69d,new_unique_exact,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,8,train_row_analysis_v1.csv
b5e40e49__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11110111 -> 00010000
10100110 -> 10011000
01001101 -> 00110011
11000111 -> 01110110
11011110 -> 01100111
11111100 -> 01100111
00111010 -> 00110011
10000010 -> 01010100
00101000 -> 01010101
11011100 -> 00100011

Now, determine the output for: 11001001",10101011,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 11110111 -> 00010000 because ror3=11111110, shl1=11101110; xor(ror3,shl1) matches the given output
- 10100110 -> 10011000 because ror3=11010100, shl1=01001100; xor(ror3,shl1) matches the given output
So the rule is xor(ror3,shl1).
Query x = 11001001
ror3(x) = 00111001
shl1(x) = 10010010
Apply xor(ror3,shl1) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,b5e40e49,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
b79f2b10__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11001000 -> 01000110
10000000 -> 00000100
01110001 -> 00001001
00101011 -> 00001001
01111011 -> 00001001
00000011 -> 00011000
11010001 -> 00001110
11000110 -> 00110010
00000010 -> 00010000
11101000 -> 00000111

Now, determine the output for: 10101110",00100001,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 11001000 -> 01000110 because shl1=10010000, shr6=00000011, rol3=01000110; choose(shl1,shr6,rol3) matches the given output
- 10000000 -> 00000100 because shl1=00000000, shr6=00000010, rol3=00000100; choose(shl1,shr6,rol3) matches the given output
So the rule is choose(shl1,shr6,rol3).
Query x = 10101110
shl1(x) = 01011100
shr6(x) = 00000010
rol3(x) = 01110101
Apply choose(shl1,shr6,rol3) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,b79f2b10,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
b9e9dc9f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011001 -> 01000101
11111011 -> 10001111
00010011 -> 00001100
00101110 -> 00111000
00011100 -> 01110000
01110111 -> 00011101
01110000 -> 11000001
00001010 -> 00101000
11110100 -> 01010011

Now, determine the output for: 00000000",00000000,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is choose(shl5,shr3,rol2).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,b9e9dc9f,new_unique_exact,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,9,train_row_analysis_v1.csv
c3ab014b__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01001001 -> 10011010
10001010 -> 00010101
00111110 -> 00001100
10001001 -> 00010011
11001101 -> 10011011
10100010 -> 01010101
01010111 -> 00001110
10001100 -> 00011001
01110000 -> 01100000
11110000 -> 01100001

Now, determine the output for: 00011101",00010010,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check examples:
- 01001001 -> 10011010 because shl3=01001000, shr3=00001001, rol1=10010010; choose(shl3,shr3,rol1) matches the given output
- 10001010 -> 00010101 because shl3=01010000, shr3=00010001, rol1=00010101; choose(shl3,shr3,rol1) matches the given output
So the rule is choose(shl3,shr3,rol1).
Query x = 00011101
shl3(x) = 11101000
shr3(x) = 00000011
rol1(x) = 00111010
Apply choose(shl3,shr3,rol1) to the query and put the resulting 8-bit output in the final box.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_full,verified_trace_ready,c3ab014b,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
c90fa3a6__pfsf_exactclone,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010011 -> 00000100
10001100 -> 00000001
10111001 -> 00100011
10001001 -> 00000011
10000000 -> 00000001
00000110 -> 00000000
00111111 -> 00001110
10011101 -> 00100011
10100100 -> 00001001
10000111 -> 00000001

Now, determine the output for: 01011011",00010110,Bit Manipulation,"<think>
Route: bit_manipulation.binary_structured_byte_formula_abstract
Route granularity: exact
Check ex1 and ex2: the same exact rule is verified.
So the rule is choose(shl1,shr2,rol1).
Apply the exact rule to the query byte and keep the resulting 8-bit output for the final box only.
Constraints: exact_8bit, leading_zeros, box_only_final.
</think>",bit_manipulation.binary_structured_byte_formula_abstract,exact,route_trace_sanitized,verified_trace_ready,c90fa3a6,blocked_exact_clone,bit_structured_byte_abstract_exact,binary_structured_byte_formula_abstract,bit_structured_byte_formula,10,train_row_analysis_v1.csv
