benchmark_name,benchmark_role,benchmark_index,id,prompt,answer,family,family_short,template_subtype,selection_tier,teacher_solver_candidate,answer_type,num_examples,prompt_len_chars,hard_score,group_signature,query_raw,leaderboard_proxy_bucket,proxy_v2_source,proxy_v2_focus_bucket,proxy_v2_note,v1_focus_bucket,v1_exposure_band,v1_bucket_note,bit_structured_formula_name,bit_structured_formula_abstract_family,bit_not_structured_formula_name,bit_structured_formula_safe_support,bit_structured_formula_abstract_support,bit_not_structured_formula_safe_support,bit_no_candidate_positions,bit_multi_candidate_positions,query_hamming_bin,audit_priority_score,_source_name,_source_split,proxy_role,leaderboard_proxy_note,v3f_prediction,current_prediction,v3f_is_correct,current_is_correct
leaderboard_proxy_v2_set,leaderboard_proxy_v2,50,0dfd7674,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110100 -> 01100101
00010001 -> 01100110
10011000 -> 00010110
00101111 -> 10010101
00001010 -> 10010110
01111111 -> 00100001
11001110 -> 00101111
11111001 -> 10001100
11010110 -> 00011001
00110011 -> 10101010

Now, determine the output for: 01101010",01001110,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,01101010,supported_affine_xor,leaderboard_proxy_v1_focus,supported_affine_xor,Focused hidden-gap slices from leaderboard_proxy_v1.,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,"xor(ror2,shl1)","xor(ror,shl)","xor(not(ror2),not(shl1))",3.0,33.0,2.0,7.0,0.0,-1.0,9.5,binary_bias_specialized_set,specialized,both_wrong,Rows both models miss; approximates hidden hard tail not captured by local320.,10010111,10101110,False,False
leaderboard_proxy_v2_set,leaderboard_proxy_v2,51,10d29630,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011010 -> 00101010
00011011 -> 00001100
00100111 -> 01111100
00001010 -> 01101000
10110101 -> 01110110
00101111 -> 01011100
00010110 -> 10011000
00011111 -> 10011100
10010100 -> 11010010
01110111 -> 00111101

Now, determine the output for: 01100010",11001001,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,01100010,supported_affine_xor,leaderboard_proxy_v1_focus,supported_affine_xor,Focused hidden-gap slices from leaderboard_proxy_v1.,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,"xor(rol2,shl5)","xor(rol,shl)","xor(not(rol2),not(shl5))",2.0,21.0,2.0,3.0,0.0,-1.0,9.5,binary_bias_specialized_set,specialized,both_wrong,Rows both models miss; approximates hidden hard tail not captured by local320.,00000001,10000100,False,False
leaderboard_proxy_v2_set,leaderboard_proxy_v2,52,1dfb1f3d,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11110000 -> 01111000
01110011 -> 01111001
01000010 -> 10100001
10111010 -> 11011101
10101101 -> 10010110
10011010 -> 11001101
11010001 -> 10101000
10011111 -> 00001111
01001110 -> 10100111
10100000 -> 01010000

Now, determine the output for: 00001010",10000101,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwlow,00001010,supported_affine_xor,leaderboard_proxy_v1_focus,supported_affine_xor,Focused hidden-gap slices from leaderboard_proxy_v1.,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,"xor(ror1,shl6)","xor(ror,shl)","xor(not(ror1),not(shl6))",3.0,33.0,3.0,2.0,0.0,-1.0,9.5,binary_bias_specialized_set,specialized,both_wrong,Rows both models miss; approximates hidden hard tail not captured by local320.,00000101,00000101,False,False
leaderboard_proxy_v2_set,leaderboard_proxy_v2,53,b67194af,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101101 -> 10110111
01100011 -> 10001101
11110110 -> 11011011
01001010 -> 00101001
01011101 -> 01110101
00011100 -> 01110000
01111100 -> 11110001

Now, determine the output for: 10101001",10100110,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,7,447,3.0,unknown__ex7__qhwmid,10101001,supported_bijection,leaderboard_proxy_v1_focus,supported_bijection,Focused hidden-gap slices from leaderboard_proxy_v1.,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0.0,0.0,0.0,0.0,0.0,-1.0,5.5,binary_bias_specialized_set,specialized,both_wrong,Rows both models miss; approximates hidden hard tail not captured by local320.,01001101,01001101,False,False
leaderboard_proxy_v2_set,leaderboard_proxy_v2,54,6a186446,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00111011 -> 10011111
10111100 -> 01011111
11010111 -> 01101011
00001110 -> 11000111
10110000 -> 01111101
01000011 -> 01110011
10111000 -> 01011101
11000000 -> 11111100
01001011 -> 01110111
10101110 -> 01010111

Now, determine the output for: 10100110",01110111,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_not_formula,binary8,10,510,6.0,unknown__ex10__qhwmid,10100110,supported_not_structured,leaderboard_proxy_v1_focus,supported_not_structured,Focused hidden-gap slices from leaderboard_proxy_v1.,supported_not_structured,supported,v1では少量だが not-structured formula teacher を持つ slice。,,,"choose(not(rol2),not(shl7),ror1)",0.0,0.0,3.0,8.0,0.0,-1.0,0.0,binary_bias_specialized_set,specialized,both_wrong,Rows both models miss; approximates hidden hard tail not captured by local320.,01110011,01010011,False,False
leaderboard_proxy_v2_set,leaderboard_proxy_v2,55,77602e0f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101100 -> 10111101
01010110 -> 01011010
11011110 -> 11011011
00010001 -> 11001110
01010000 -> 11111010
01001100 -> 10111011
10111101 -> 10010111
00110011 -> 10101110
11101100 -> 10111101
00000110 -> 01011111

Now, determine the output for: 00100001",11001101,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_not_formula,binary8,10,510,6.0,unknown__ex10__qhwlow,00100001,supported_not_structured,leaderboard_proxy_v1_focus,supported_not_structured,Focused hidden-gap slices from leaderboard_proxy_v1.,supported_not_structured,supported,v1では少量だが not-structured formula teacher を持つ slice。,,,"choose(nibble_swap,ror3,not(shl5))",0.0,0.0,3.0,8.0,0.0,-1.0,0.0,binary_bias_specialized_set,specialized,both_wrong,Rows both models miss; approximates hidden hard tail not captured by local320.,01011101,11011101,False,False
leaderboard_proxy_v2_set,leaderboard_proxy_v2,56,12e947ca,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10010001 -> 00001000
00011101 -> 01001110
10010101 -> 00001010
11110001 -> 00111000
01001000 -> 00100100
01010100 -> 00101010
00010010 -> 10001001
11100101 -> 00110010
11101100 -> 01110110
10110001 -> 00011000

Now, determine the output for: 11111101",111110,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwhigh,11111101,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,57,24ef5b88,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01111011 -> 10111101
00001001 -> 10000100
10011011 -> 11001101
10111101 -> 11011111
10100010 -> 01010001
01101110 -> 00110111
10011101 -> 11001111
10001101 -> 11000111
10111110 -> 01011111
00010100 -> 00001010

Now, determine the output for: 01001110",100111,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,1001110,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,58,3564baf1,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011111 -> 11111101
10011001 -> 11001101
00100010 -> 00010001
11011001 -> 11001111
00111001 -> 11001001
11001010 -> 01010111
11000101 -> 00101111
11101110 -> 01110111
01101111 -> 01111011
01100010 -> 00010011

Now, determine the output for: 10110101",10101101,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,10110101,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,59,6818b555,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101110 -> 00000000
10001011 -> 10000001
10010110 -> 00000001
10101110 -> 00000001
00101000 -> 00000000
01111110 -> 00000000
00110101 -> 10000000
10101100 -> 00000000
11011010 -> 00000001
00101100 -> 00000000

Now, determine the output for: 11000101",10000000,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,11000101,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,60,7e527a97,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011000 -> 00000010
00111100 -> 00000001
10010101 -> 00000100
01111110 -> 10000011
01101001 -> 01000011
10101100 -> 00000101
01011101 -> 01000010
11111110 -> 10000111
10111111 -> 11000101
01111101 -> 01000011

Now, determine the output for: 11001000",110,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,11001000,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,61,de11a23a,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110011 -> 00000000
11000001 -> 00000011
00001101 -> 00000000
00000110 -> 00000000
10001100 -> 00000010
11011100 -> 00000011
10100010 -> 00000010
00110110 -> 00000000
11011011 -> 00000011
10000111 -> 00000010

Now, determine the output for: 01110001",1,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,1110001,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,62,08df5363,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01001101 -> 00101001
01010111 -> 01101010
00101001 -> 00100101
10100011 -> 01110100
11110001 -> 00111110
00010000 -> 00000010
00000110 -> 11000000
00000001 -> 00100000
00101100 -> 10000101

Now, determine the output for: 11100010",1011100,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,9,489,5.0,unknown__ex9__qhwmid,11100010,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,63,094de91f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11100111 -> 01000001
11001011 -> 11011001
01000010 -> 01011011
10111001 -> 00011101
01110000 -> 00011111
11011011 -> 11111001
01010001 -> 01001101
11100110 -> 01010011
01100101 -> 01100101

Now, determine the output for: 11101011",10011001,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,9,489,5.0,unknown__ex9__qhwhigh,11101011,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,64,2ead53dc,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001010 -> 00001000
10011111 -> 00001001
01101000 -> 00000110
11110001 -> 00001111
10011100 -> 00001001
11111011 -> 00001111
10101100 -> 00001010
00101101 -> 00000010
11000111 -> 00001100

Now, determine the output for: 01011010",101,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,9,489,5.0,unknown__ex9__qhwmid,1011010,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,65,32e5fe87,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101001 -> 00000000
11010111 -> 00000001
01010101 -> 00000000
10110100 -> 00000000
00100011 -> 00000000
11001011 -> 00000001
01100001 -> 00000000
00011000 -> 00000000
11111100 -> 00000000

Now, determine the output for: 01001011",0,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,9,489,5.0,unknown__ex9__qhwmid,1001011,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,66,567e3da4,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110001 -> 00010011
00001001 -> 00010000
01010110 -> 01100101
01010001 -> 00010101
01110100 -> 01000111
10100110 -> 01101010
10111000 -> 10001011
01100100 -> 01000110
01011011 -> 00110101

Now, determine the output for: 01001000",10000100,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,9,489,5.0,unknown__ex9__qhwlow,1001000,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,67,bdb93228,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001000 -> 00000000
10111010 -> 01010101
01000000 -> 00000000
10001110 -> 01000100
00110100 -> 10000000
10010000 -> 00000000
01111001 -> 00101000
11110100 -> 10100010
11000001 -> 00100000

Now, determine the output for: 10111111",11111101,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,9,489,5.0,unknown__ex9__qhwhigh,10111111,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,68,cb7c2230,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00100011 -> 00011000
00000101 -> 00101000
00011001 -> 11001000
10110001 -> 10001001
11011001 -> 11001000
10110000 -> 10000001
10011000 -> 11000000
11000001 -> 00001000
01110110 -> 10110000

Now, determine the output for: 11010100",10100000,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,9,489,5.0,unknown__ex9__qhwmid,11010100,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,69,c625ba91,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010011 -> 11111111
11010111 -> 11111111
01110101 -> 11111111
00000000 -> 11111111
11110110 -> 11111111
00001000 -> 11111111
10010001 -> 11111111
11010000 -> 11111111
01110100 -> 11111111
11100111 -> 11111111

Now, determine the output for: 10100000",11111111,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,4.0,or_mask__ex10__qhwlow,10100000,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,70,e368d23f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11011001 -> 01101100
10100100 -> 01010010
01110001 -> 00111000
01010100 -> 00101010
00100111 -> 00010011
01111100 -> 00111110
10110110 -> 01011011
11010010 -> 01101001
00111100 -> 00011110
01101011 -> 00110101

Now, determine the output for: 00011010",1101,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,4.0,rshift__ex10__qhwmid,11010,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,71,bcdf9198,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001011 -> 11111111
00011111 -> 11111111
01011100 -> 11111111
10101000 -> 11111111
11110010 -> 11111111
10111000 -> 11111111
01111100 -> 11111111
11011010 -> 11111111
10101111 -> 11111111

Now, determine the output for: 01100010",11111111,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,9,489,3.0,or_mask__ex9__qhwmid,1100010,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,72,00066667,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010001 -> 11011101
00001001 -> 01101101
00010101 -> 01010101
11111111 -> 10000001
10011101 -> 01000101
00111011 -> 00001001
10111101 -> 00000101
00100110 -> 10110011

Now, determine the output for: 00110100",10010111,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,8,468,3.0,unknown__ex8__qhwmid,110100,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,73,0f7be6a8,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011011 -> 01001101
10100111 -> 01010011
00011101 -> 00001110
00111101 -> 00011110
00111010 -> 00011101
11011011 -> 01101101
01011100 -> 00101110
00001110 -> 00000111

Now, determine the output for: 10000001",1000000,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,8,468,1.0,rshift__ex8__qhwlow,10000001,,binary_hard_topup,binary_affine_xor,Hard binary top-up for safe/bijection/structured-formula solvers.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,74,2f485a40,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
20+44 = 2044
15}39 = 1539
35}43 = 3543
82+31 = 8231
Now, determine the result for: 18+67",1867,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,4,199,4.0,atypenumeric__alen4__risksafe,18+67,,symbol_numeric_watch,symbol_numeric_operator_formula,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,75,75032b65,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
64&31 = 33
28'15 = 419
40'85 = 3399
54&29 = 25
Now, determine the result for: 52&25",27,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,4,194,1.0,atypenumeric__alen2__risksafe,52&25,,symbol_numeric_watch,symbol_numeric_operator_formula,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,76,54c9bde5,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
52(28 = 79
50-78 = 5078
71\89 = \18
36-79 = 3679
87(18 = 104
Now, determine the result for: 30-64",3064,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,208,4.0,atypenumeric__alen4__risksafe,30-64,,symbol_numeric_watch,symbol_numeric_operator_formula,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,77,ff8409cd,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55)97 = )42
66'68 = 6668
90)83 = 7
96)65 = 31
Now, determine the result for: 28)19",9,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,4,193,2.0,atypenumeric__alen1__risksafe,28)19,,symbol_numeric_watch,symbol_numeric_operator_formula,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,78,27cec7a9,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
62!34 = 95
17%40 = %23
52:35 = 5235
52%99 = %47
90:55 = 9055
Now, determine the result for: 33:41",3341,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,208,3.0,atypenumeric__alen4__risksafe,33:41,symbol:numeric_2x2,symbol_numeric_watch,symbol:numeric_2x2,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,3341,3341,True,True
leaderboard_proxy_v2_set,leaderboard_proxy_v2,79,cfa59b38,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
18#56 = 1007
89-22 = 111
81+97 = 16
63#91 = 5732
76-58 = 134
Now, determine the result for: 13#18",233,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,208,1.0,atypenumeric__alen3__risksafe,13#18,symbol:numeric_2x2,symbol_numeric_watch,symbol:numeric_2x2,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,233,233,True,True
leaderboard_proxy_v2_set,leaderboard_proxy_v2,80,5c743e8a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
67(30 = 2010
85`55 = `30
91(23 = 2093
45(43 = 1935
83(26 = 2158
Now, determine the result for: 27(65",1755,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,211,3.0,atypenumeric__alen4__risksafe,27(65,symbol:numeric_2x2,symbol_numeric_watch,symbol:numeric_2x2,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,1755,1755,True,True
leaderboard_proxy_v2_set,leaderboard_proxy_v2,81,aa251ec4,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
77>22 = 98
98?62 = 9862
53%84 = %31
56?80 = 5680
57%83 = %26
Now, determine the result for: 38%58",%20,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,symbolic,5,208,2.0,atypesymbolic__alen3__risksafe,38%58,,symbol_numeric_watch,symbol_numeric_operator_formula,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,82,5b06502f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
20!22 = 441
37^62 = 25
77!93 = 7162
16!70 = 1121
98<87 = 185
Now, determine the result for: 31!57",1768,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,208,3.0,atypenumeric__alen4__risksafe,31!57,,symbol_numeric_watch,symbol_numeric_operator_formula,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,,,,,,,,
leaderboard_proxy_v2_set,leaderboard_proxy_v2,83,18268687,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
49*98 = 4998
84'18 = 66
28*73 = 2873
72'62 = 10
Now, determine the result for: 75'75",0,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,4,195,2.0,atypenumeric__alen1__risksafe,75'75,symbol:numeric_2x2,symbol_numeric_watch,symbol:numeric_2x2,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,0,0,True,True
leaderboard_proxy_v2_set,leaderboard_proxy_v2,84,878c843c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99/10 = 89
37'26 = 3726
76'94 = 7694
57'21 = 5721
88/47 = 41
Now, determine the result for: 80/45",35,symbol_equation,symbol,numeric_2x2,verified_trace_ready,symbol_numeric_operator_formula,numeric,5,208,2.0,atypenumeric__alen2__risksafe,80/45,symbol:numeric_2x2,symbol_numeric_watch,symbol:numeric_2x2,Small numeric_2x2 symbol watch slice to guard route-sensitive symbol drift.,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,35,35,True,True
