id,origin_problem_id,category,bucket,selection_tier,template_subtype,teacher_solver_candidate,recommended_repeat_count,assistant_styles,source_mixes,prompt_suffix_modes,proxy_failed,validation_failed,hard_score,source_tags
872c96f1_matching_constant,872c96f1,matching,matching_aux_constant,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_872c96f1|section_constant
89bcfe7c_matching_constant,89bcfe7c,matching,matching_aux_constant,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_89bcfe7c|section_constant
eed2f3ae_matching_constant,eed2f3ae,matching,matching_aux_constant,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_eed2f3ae|section_constant
0031df9c_matching_identity,0031df9c,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0031df9c|section_identity
00754598_matching_identity,00754598,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_00754598|section_identity
016c474c_matching_identity,016c474c,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_016c474c|section_identity
030479a6_matching_identity,030479a6,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_030479a6|section_identity
04d492a9_matching_identity,04d492a9,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_04d492a9|section_identity
0520a6ec_matching_identity,0520a6ec,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0520a6ec|section_identity
06698d4e_matching_identity,06698d4e,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_06698d4e|section_identity
07ceed47_matching_identity,07ceed47,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_07ceed47|section_identity
0a1326f4_matching_identity,0a1326f4,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0a1326f4|section_identity
0a195a74_matching_identity,0a195a74,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0a195a74|section_identity
0a5e80bf_matching_identity,0a5e80bf,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0a5e80bf|section_identity
0ba9af93_matching_identity,0ba9af93,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0ba9af93|section_identity
0cb88778_matching_identity,0cb88778,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0cb88778|section_identity
0d7aacfc_matching_identity,0d7aacfc,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0d7aacfc|section_identity
0dd5caf4_matching_identity,0dd5caf4,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0dd5caf4|section_identity
0fe06e8c_matching_identity,0fe06e8c,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0fe06e8c|section_identity
1054486f_matching_identity,1054486f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1054486f|section_identity
106aeb25_matching_identity,106aeb25,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_106aeb25|section_identity
10d29630_matching_identity,10d29630,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_10d29630|section_identity
118b6643_matching_identity,118b6643,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_118b6643|section_identity
12e947ca_matching_identity,12e947ca,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_12e947ca|section_identity
13009e35_matching_identity,13009e35,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_13009e35|section_identity
130a5dff_matching_identity,130a5dff,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_130a5dff|section_identity
13f76716_matching_identity,13f76716,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_13f76716|section_identity
14a30d8f_matching_identity,14a30d8f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_14a30d8f|section_identity
16186320_matching_identity,16186320,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_16186320|section_identity
16e151ec_matching_identity,16e151ec,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_16e151ec|section_identity
17fd9612_matching_identity,17fd9612,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_17fd9612|section_identity
18544cb0_matching_identity,18544cb0,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_18544cb0|section_identity
18ab3864_matching_identity,18ab3864,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_18ab3864|section_identity
18c797f1_matching_identity,18c797f1,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_18c797f1|section_identity
1c566511_matching_identity,1c566511,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1c566511|section_identity
1da4f2db_matching_identity,1da4f2db,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1da4f2db|section_identity
1dfb1f3d_matching_identity,1dfb1f3d,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1dfb1f3d|section_identity
20052c2f_matching_identity,20052c2f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_20052c2f|section_identity
201b150e_matching_identity,201b150e,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_201b150e|section_identity
20333a1f_matching_identity,20333a1f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_20333a1f|section_identity
20cdbdb1_matching_identity,20cdbdb1,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_20cdbdb1|section_identity
21312779_matching_identity,21312779,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_21312779|section_identity
22c34f56_matching_identity,22c34f56,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_22c34f56|section_identity
22e28f23_matching_identity,22e28f23,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_22e28f23|section_identity
2395d6df_matching_identity,2395d6df,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2395d6df|section_identity
2441e2b4_matching_identity,2441e2b4,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2441e2b4|section_identity
24a68f61_matching_identity,24a68f61,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_24a68f61|section_identity
24ef5b88_matching_identity,24ef5b88,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_24ef5b88|section_identity
25764d5f_matching_identity,25764d5f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_25764d5f|section_identity
26e985b5_matching_identity,26e985b5,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_26e985b5|section_identity
2774d7a4_matching_identity,2774d7a4,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2774d7a4|section_identity
27edb680_matching_identity,27edb680,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_27edb680|section_identity
287e5272_matching_identity,287e5272,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_287e5272|section_identity
2aae1021_matching_identity,2aae1021,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2aae1021|section_identity
2b16044a_matching_identity,2b16044a,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2b16044a|section_identity
2b28f527_matching_identity,2b28f527,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2b28f527|section_identity
2d63b436_matching_identity,2d63b436,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2d63b436|section_identity
30ce5200_matching_identity,30ce5200,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_30ce5200|section_identity
3131bfb3_matching_identity,3131bfb3,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3131bfb3|section_identity
3302f383_matching_identity,3302f383,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3302f383|section_identity
3564baf1_matching_identity,3564baf1,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3564baf1|section_identity
362e9e42_matching_identity,362e9e42,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_362e9e42|section_identity
3779ab78_matching_identity,3779ab78,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3779ab78|section_identity
37ce4280_matching_identity,37ce4280,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_37ce4280|section_identity
37d81990_matching_identity,37d81990,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_37d81990|section_identity
3ad042eb_matching_identity,3ad042eb,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3ad042eb|section_identity
3aec6985_matching_identity,3aec6985,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3aec6985|section_identity
3bd56850_matching_identity,3bd56850,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3bd56850|section_identity
3bdb85cf_matching_identity,3bdb85cf,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3bdb85cf|section_identity
4099319d_matching_identity,4099319d,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4099319d|section_identity
413086bc_matching_identity,413086bc,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_413086bc|section_identity
42e10376_matching_identity,42e10376,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_42e10376|section_identity
43b9343e_matching_identity,43b9343e,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_43b9343e|section_identity
45da0a33_matching_identity,45da0a33,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_45da0a33|section_identity
46dd0f22_matching_identity,46dd0f22,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_46dd0f22|section_identity
4736daab_matching_identity,4736daab,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4736daab|section_identity
494e04ae_matching_identity,494e04ae,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_494e04ae|section_identity
499c7735_matching_identity,499c7735,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_499c7735|section_identity
4a374160_matching_identity,4a374160,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4a374160|section_identity
4ac6f0cb_matching_identity,4ac6f0cb,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4ac6f0cb|section_identity
4ada9150_matching_identity,4ada9150,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4ada9150|section_identity
4c6b2b37_matching_identity,4c6b2b37,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4c6b2b37|section_identity
4f80d363_matching_identity,4f80d363,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4f80d363|section_identity
55e23d08_matching_identity,55e23d08,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_55e23d08|section_identity
59c78e51_matching_identity,59c78e51,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_59c78e51|section_identity
5daa92e3_matching_identity,5daa92e3,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_5daa92e3|section_identity
5dec898e_matching_identity,5dec898e,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_5dec898e|section_identity
5dfea8b0_matching_identity,5dfea8b0,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_5dfea8b0|section_identity
5e149421_matching_identity,5e149421,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_5e149421|section_identity
5fab4df0_matching_identity,5fab4df0,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_5fab4df0|section_identity
61076abe_matching_identity,61076abe,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_61076abe|section_identity
6218204f_matching_identity,6218204f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6218204f|section_identity
62c6e1c5_matching_identity,62c6e1c5,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_62c6e1c5|section_identity
63227af6_matching_identity,63227af6,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_63227af6|section_identity
636e0dba_matching_identity,636e0dba,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_636e0dba|section_identity
6728c338_matching_identity,6728c338,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6728c338|section_identity
6c41f684_matching_identity,6c41f684,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6c41f684|section_identity
709930e0_matching_identity,709930e0,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_709930e0|section_identity
74e525f0_matching_identity,74e525f0,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_74e525f0|section_identity
77804b32_matching_identity,77804b32,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_77804b32|section_identity
789b83ce_matching_identity,789b83ce,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_789b83ce|section_identity
790d2fa8_matching_identity,790d2fa8,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_790d2fa8|section_identity
835c56b6_matching_identity,835c56b6,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_835c56b6|section_identity
845fee60_matching_identity,845fee60,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_845fee60|section_identity
851a22cb_matching_identity,851a22cb,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_851a22cb|section_identity
8abcff0f_matching_identity,8abcff0f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_8abcff0f|section_identity
8e5d6fe6_matching_identity,8e5d6fe6,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_8e5d6fe6|section_identity
8f07a84d_matching_identity,8f07a84d,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_8f07a84d|section_identity
97e7a57f_matching_identity,97e7a57f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_97e7a57f|section_identity
a4f4fb0c_matching_identity,a4f4fb0c,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_a4f4fb0c|section_identity
a62417fe_matching_identity,a62417fe,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_a62417fe|section_identity
a897b8bc_matching_identity,a897b8bc,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_a897b8bc|section_identity
b8954f14_matching_identity,b8954f14,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b8954f14|section_identity
b91855fd_matching_identity,b91855fd,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b91855fd|section_identity
b9500f41_matching_identity,b9500f41,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b9500f41|section_identity
b9e9dc9f_matching_identity,b9e9dc9f,matching,matching_aux_identity,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b9e9dc9f|section_identity
