id,category,bucket,selection_tier,template_subtype,teacher_solver_candidate,recommended_repeat_count,assistant_styles,proxy_failed,validation_failed,hard_score,binary_family_key,bit_query_binary,source_tags
b5261a95,bit_manipulation,binary_logic_exact,verified_trace_ready,bit_other,binary_two_bit_boolean,2,exact_rule_commit|exact_closure_commit,False,False,6.0,"xor(shl,shr)",10000111,binary_logic_exact|train_recommended_learning_target_v1
ba409835,bit_manipulation,binary_logic_exact,verified_trace_ready,bit_other,binary_affine_xor,2,exact_rule_commit|exact_closure_commit,False,False,6.0,"xor(shl,shr)",11010111,binary_logic_exact|train_recommended_learning_target_v1
c180cdec,bit_manipulation,binary_logic_exact,verified_trace_ready,bit_other,binary_affine_xor,2,exact_rule_commit|exact_closure_commit,False,False,6.0,"xor(shl,shr)",00010000,binary_logic_exact|train_recommended_learning_target_v1
c5872355,bit_manipulation,binary_logic_exact,verified_trace_ready,bit_other,binary_affine_xor,2,exact_rule_commit|exact_closure_commit,False,False,6.0,"xor(shl,shr)",11100110,binary_logic_exact|train_recommended_learning_target_v1
c825ac2a,bit_manipulation,binary_logic_exact,verified_trace_ready,bit_other,binary_affine_xor,2,exact_rule_commit|exact_closure_commit,False,False,6.0,"xor(shl,shr)",11111100,binary_logic_exact|train_recommended_learning_target_v1
fa67da07,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,3,exact_rule_commit|exact_closure_commit|anti_default1_commit,True,False,6.0,rol,11111010,binary_permutation_exact|current_proxy_fail|hard_default1_target|measured_regression|train_recommended_learning_target_v1|v3_to_current_proxy_regressed
b9500f41,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,3,exact_rule_commit|exact_closure_commit|anti_default1_commit,False,False,6.0,binary_bit_permutation_bijection,00011110,binary_permutation_exact|hard_default1_target|measured_regression|train_recommended_learning_target_v1
e20d3f48,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_independent,2,exact_rule_commit|exact_closure_commit,True,False,5.0,"xor(shl,shr)",01010101,base_to_current_proxy_regressed|binary_permutation_exact|current_proxy_fail|train_recommended_learning_target_v1|v3_to_current_proxy_regressed
04183bf9,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,True,False,3.0,binary_bit_permutation_bijection,00100100,base_to_current_proxy_regressed|binary_permutation_exact|current_proxy_fail|train_recommended_learning_target_v1|v3_to_current_proxy_regressed
4166067c,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_independent,2,exact_rule_commit|exact_closure_commit,False,False,3.0,"choose(shl,shr,ror)",11011011,binary_permutation_exact|train_recommended_learning_target_v1
0031df9c,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,ror,11010000,binary_permutation_exact|train_recommended_learning_target_v1
63217d23,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,ror,00001110,binary_permutation_exact|train_recommended_learning_target_v1
75ecd32c,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,ror,10001111,binary_permutation_exact|train_recommended_learning_target_v1
7af6e047,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,ror,01110110,binary_permutation_exact|train_recommended_learning_target_v1
bfee75d5,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,ror,00001001,binary_permutation_exact|train_recommended_learning_target_v1
8ad0116e,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,ror,00100010,binary_permutation_exact|train_recommended_learning_target_v1
a00fe76a,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,ror,11101110,binary_permutation_exact|train_recommended_learning_target_v1
d50683b4,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,ror,00110001,binary_permutation_exact|train_recommended_learning_target_v1
3385a400,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,4.0,ror,10001111,binary_permutation_exact|train_recommended_learning_target_v1
a4970d02,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,4.0,ror,00001010,binary_permutation_exact|train_recommended_learning_target_v1
fc4a85ad,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,4.0,ror,01101111,binary_permutation_exact|train_recommended_learning_target_v1
046e8532,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,rol,10000011,binary_permutation_exact|train_recommended_learning_target_v1
2dcb7ec6,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,rol,00010110,binary_permutation_exact|train_recommended_learning_target_v1
e36a0065,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,rol,10011101,binary_permutation_exact|train_recommended_learning_target_v1
b41b9628,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,3.0,rol,11010100,binary_permutation_exact|train_recommended_learning_target_v1
af0fd8f6,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_independent,2,exact_rule_commit|exact_closure_commit,False,False,3.0,"xor(shl,shr)",10011011,binary_permutation_exact|train_recommended_learning_target_v1
f2f257ed,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_independent,2,exact_rule_commit|exact_closure_commit,False,False,3.0,"xor(shl,shr)",10000110,binary_permutation_exact|train_recommended_learning_target_v1
dff2a315,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,ror,11111010,binary_permutation_exact|train_recommended_learning_target_v1
f929c6cc,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,ror,10001100,binary_permutation_exact|train_recommended_learning_target_v1
f24b8bee,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,ror,11000110,binary_permutation_exact|train_recommended_learning_target_v1
33c48893,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,4.0,ror,11001010,binary_permutation_exact|train_recommended_learning_target_v1
70f81613,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,3.0,ror,11010101,binary_permutation_exact|train_recommended_learning_target_v1
dc7f150a,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,1.0,ror,10010111,binary_permutation_exact|train_recommended_learning_target_v1
72ae2707,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_independent,2,exact_rule_commit|exact_closure_commit,False,False,3.0,shr,01100110,binary_permutation_exact|train_recommended_learning_target_v1
6a578940,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,rol,00010010,binary_permutation_exact|train_recommended_learning_target_v1
6e56c02c,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,rol,01101001,binary_permutation_exact|train_recommended_learning_target_v1
73b7b116,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,3.0,rol,00010100,binary_permutation_exact|train_recommended_learning_target_v1
35dafdbc,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,3.0,rol,00001011,binary_permutation_exact|train_recommended_learning_target_v1
547273aa,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,1.0,rol,10110100,binary_permutation_exact|train_recommended_learning_target_v1
947a029b,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,1.0,rol,11111110,binary_permutation_exact|train_recommended_learning_target_v1
1054486f,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,binary_bit_permutation_bijection,11110100,binary_permutation_exact|train_recommended_learning_target_v1
d062642e,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,6.0,binary_bit_permutation_bijection,10010000,binary_permutation_exact|train_recommended_learning_target_v1
0201e198,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,10111110,binary_permutation_exact|train_recommended_learning_target_v1
034930e2,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,11000101,binary_permutation_exact|train_recommended_learning_target_v1
06412918,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,10010000,binary_permutation_exact|train_recommended_learning_target_v1
0e3962f6,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,11011111,binary_permutation_exact|train_recommended_learning_target_v1
294557bb,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,00000001,binary_permutation_exact|train_recommended_learning_target_v1
67032a5c,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,10011111,binary_permutation_exact|train_recommended_learning_target_v1
6b75f5f0,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,00101111,binary_permutation_exact|train_recommended_learning_target_v1
e6c946e0,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,01001010,binary_permutation_exact|train_recommended_learning_target_v1
f2014638,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,01101010,binary_permutation_exact|train_recommended_learning_target_v1
f7346f0c,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,5.0,binary_bit_permutation_bijection,00101111,binary_permutation_exact|train_recommended_learning_target_v1
0c7acd69,bit_manipulation,binary_permutation_exact,verified_trace_ready,bit_permutation_inversion,binary_bit_permutation_bijection,2,exact_rule_commit|exact_closure_commit,False,False,4.0,binary_bit_permutation_bijection,11111010,binary_permutation_exact|train_recommended_learning_target_v1
111296b0,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,01010110,binary_prompt_local_exact|train_recommended_learning_target_v1
12e0ac8c,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,10011100,binary_prompt_local_exact|train_recommended_learning_target_v1
2bb09a3e,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,11010001,binary_prompt_local_exact|train_recommended_learning_target_v1
3f93c370,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,10111110,binary_prompt_local_exact|train_recommended_learning_target_v1
41a702a8,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,11011100,binary_prompt_local_exact|train_recommended_learning_target_v1
4c06f388,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,01011011,binary_prompt_local_exact|train_recommended_learning_target_v1
7973c1b7,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,00101110,binary_prompt_local_exact|train_recommended_learning_target_v1
929bbda5,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,11111001,binary_prompt_local_exact|train_recommended_learning_target_v1
b3785949,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,10010011,binary_prompt_local_exact|train_recommended_learning_target_v1
bfca784f,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,11111101,binary_prompt_local_exact|train_recommended_learning_target_v1
cf447906,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,11000010,binary_prompt_local_exact|train_recommended_learning_target_v1
d01aeeda,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,00001101,binary_prompt_local_exact|train_recommended_learning_target_v1
e5d0d497,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,10011101,binary_prompt_local_exact|train_recommended_learning_target_v1
e89851b9,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,00111001,binary_prompt_local_exact|train_recommended_learning_target_v1
f2a167e5,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,00010011,binary_prompt_local_exact|train_recommended_learning_target_v1
f62c1fa3,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,6.0,binary_prompt_local_stage2_unique_exact,11011110,binary_prompt_local_exact|train_recommended_learning_target_v1
0290f51a,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,11010001,binary_prompt_local_exact|train_recommended_learning_target_v1
0a6d48aa,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,00111111,binary_prompt_local_exact|train_recommended_learning_target_v1
1f7407ed,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01110010,binary_prompt_local_exact|train_recommended_learning_target_v1
31a4c9ef,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01001110,binary_prompt_local_exact|train_recommended_learning_target_v1
39d3d49f,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,10001000,binary_prompt_local_exact|train_recommended_learning_target_v1
3bda588a,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,11111001,binary_prompt_local_exact|train_recommended_learning_target_v1
3ebd80e6,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,00101011,binary_prompt_local_exact|train_recommended_learning_target_v1
3ec3f1b4,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,00010000,binary_prompt_local_exact|train_recommended_learning_target_v1
47a5c4f4,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,11111011,binary_prompt_local_exact|train_recommended_learning_target_v1
5a7c5b0a,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,10011000,binary_prompt_local_exact|train_recommended_learning_target_v1
7064acac,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,00111000,binary_prompt_local_exact|train_recommended_learning_target_v1
7b4ac17a,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,10000010,binary_prompt_local_exact|train_recommended_learning_target_v1
7eaadb01,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01110110,binary_prompt_local_exact|train_recommended_learning_target_v1
7f73016f,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01010010,binary_prompt_local_exact|train_recommended_learning_target_v1
8a057351,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,11111000,binary_prompt_local_exact|train_recommended_learning_target_v1
a0847120,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,10111100,binary_prompt_local_exact|train_recommended_learning_target_v1
a316aadc,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01100010,binary_prompt_local_exact|train_recommended_learning_target_v1
a521be72,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01000000,binary_prompt_local_exact|train_recommended_learning_target_v1
a60c36ec,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,11000111,binary_prompt_local_exact|train_recommended_learning_target_v1
b20b39bf,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,00000011,binary_prompt_local_exact|train_recommended_learning_target_v1
b8e0c853,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01001010,binary_prompt_local_exact|train_recommended_learning_target_v1
ccc42ec2,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,10000010,binary_prompt_local_exact|train_recommended_learning_target_v1
d623e937,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,10000011,binary_prompt_local_exact|train_recommended_learning_target_v1
d7cd3375,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,10101001,binary_prompt_local_exact|train_recommended_learning_target_v1
da778b21,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,00101110,binary_prompt_local_exact|train_recommended_learning_target_v1
e24c8980,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,11001011,binary_prompt_local_exact|train_recommended_learning_target_v1
f1c1ed58,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,11011011,binary_prompt_local_exact|train_recommended_learning_target_v1
fa553b92,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01010011,binary_prompt_local_exact|train_recommended_learning_target_v1
fcc6dff6,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,11101010,binary_prompt_local_exact|train_recommended_learning_target_v1
004ef7c7,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,5.0,binary_prompt_local_stage2_unique_exact,01010101,binary_prompt_local_exact|train_recommended_learning_target_v1
01e395d0,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,11010100,binary_prompt_local_exact|train_recommended_learning_target_v1
08b2b48d,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,11111010,binary_prompt_local_exact|train_recommended_learning_target_v1
0bc6e675,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,11100110,binary_prompt_local_exact|train_recommended_learning_target_v1
1282c5c5,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,01101110,binary_prompt_local_exact|train_recommended_learning_target_v1
143627c4,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,01011111,binary_prompt_local_exact|train_recommended_learning_target_v1
21245d76,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,11011011,binary_prompt_local_exact|train_recommended_learning_target_v1
24f44584,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,00001000,binary_prompt_local_exact|train_recommended_learning_target_v1
